_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Format,rtable_Pages,rtable_Rating,match
242,527,2191,8: The Year's Best Science Fiction & Fantasy 2016 Edition (Year's Best Science Fiction and Fantasy),Rich Horton,Prime Books,Hardcover,576,3.9,"The Year's Best Science Fiction & Fantasy, 2010",Rich Horton,Prime Books,Paperback,541,3.53,0
5,529,97,Dismantling the Fantasy: An Invitation to the Fullness of Life,Darryl Bailey,Non-Duality,Hardcover,112,4.2,Dismantling the Fantasy: An Invitation to the Fullness of Life,Darryl Bailey,Non-Duality,Paperback,112,4.26,1
279,538,2418,Final Fantasy XIII-2 - The Complete Official Guide,Piggyback,Piggyback Interactive,Hardcover,304,4.5,Final Fantasy XIII-2: The Complete Official Guide,Piggyback,Prima Games,Paperback,304,4.36,1
206,538,1866,Final Fantasy XIII-2 - The Complete Official Guide,Piggyback,Piggyback Interactive,Hardcover,304,4.5,Final Fantasy X: The Official Strategy Guide,Piggyback,Piggyback Interactive,Paperback,228,4.43,0
322,538,2616,Final Fantasy XIII-2 - The Complete Official Guide,Piggyback,Piggyback Interactive,Hardcover,304,4.5,Final Fantasy XIII: Complete Official Guide - Collector's Edition,Piggyback,Piggyback,Hardcover,272,4.33,0
73,558,657,Final Fantasy Crystal Chronicles: Official Nintendo Power Guide,Nintendo of America,Nintendo of America,Paperback,,4.8,Final Fantasy Tactics Advance,Nintendo of America,Nintendo of America,Paperback,192,4.11,0
386,582,2888,"Grimgar of Fantasy and Ash, Vol. 2 (manga) (Grimgar of Fantasy and Ash (manga))",Ao Jyumonji,Yen Press,Hardcover,240,5,"Grimgar of Fantasy and Ash, Vol. 1",Ao Jyumonji,Yen Press,Paperback,224,3.43,0
124,587,1125,"The Palladium RPG Book II: Old Ones (Fantasy Adventure, No 2)",Kevin Siembieda,Palladium Books,Kindle,,2.3,Palladium Books Presents: Palladium Fantasy Role-Playing Game,Kevin Siembieda,Palladium Books,Paperback,336,3.73,0
328,595,2650,Private Fantasies (Harlequin Temptation No. 682),Janelle Denison,Harlequin,Paperback,217,3.2,Private Fantasies,Janelle Denison,Harlequin Books,Paperback,217,3.97,1
298,595,2570,Private Fantasies (Harlequin Temptation No. 682),Janelle Denison,Harlequin,Paperback,217,3.2,Seductive Fantasy (Fantasies Inc.),Janelle Denison,harlequin,Paperback,224,3.69,0
49,598,477,Fantasy Football (and Baseball) for Smart People: How to Turn Your Hobby into a Fortune,Jonathan Bales,CreateSpace Independent Publishing Platform,Paperback,224,4.4,Fantasy Football for Smart People: A Guide to Winning at Daily Fantasy Sports,Jonathan Bales,,Kindle Edition,178,3.39,0
13,611,217,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,Paperback,432,4.2,"Fantasy & Science Fiction, July/August 2011",Gordon Van Gelder,Spilogale,Paperback,258,3.53,0
43,611,448,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,Paperback,432,4.2,"Fantasy & Science Fiction, May/June 2012",Gordon Van Gelder,"Spilogale, Inc.",Paperback,260,3.58,0
92,611,810,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,Paperback,432,4.2,"The Magazine of Fantasy and Science Fiction, May/June 2013",Gordon Van Gelder,"Spilogale, Inc.",Kindle Edition,258,3.59,0
96,611,846,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,Paperback,432,4.2,"Fantasy & Science Fiction, July/August 2012",Gordon Van Gelder,"Spilogale, Inc",Paperback,260,3.93,0
97,611,847,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,Paperback,432,4.2,"The Magazine of Fantasy & Science Fiction, September/October 2014",Gordon Van Gelder,"Spilogale, Inc.",Kindle Edition,,3.73,0
118,611,1073,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,Paperback,432,4.2,"Fantasy & Science Fiction, January/February 2015",Gordon Van Gelder,"Spilogale, Inc.",Kindle Edition,,3.92,0
127,611,1162,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,Paperback,432,4.2,"Fantasy & Science Fiction, May/June 2014",Gordon Van Gelder,"Spilogale, Inc.",Kindle Edition,,3.83,0
178,611,1593,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,Paperback,432,4.2,"The Magazine of Fantasy & Science Fiction, March/April 2015",Gordon Van Gelder,"Spilogale, Inc.",Kindle Edition,,4.03,0
345,619,2733,"Fantasy Freaks and Gaming Geeks: An Epic Quest For Reality Among Role Players, Online Gamers, And Other Dwellers Of Imaginary Realms",Ethan Gilsdorf,Lyons Press,Hardcover,336,3.7,"Fantasy Freaks and Gaming Geeks: An Epic Quest for Reality Among Role Players, Online Gamers, and Other Dwellers of Imaginary Realms",Ethan Gilsdorf,Lyons Press,Hardcover,336,3.29,1
142,625,1270,Fighting Fantasy 10 House Of Hell (Puffin Adventure Gamebooks),Steve Jackson,Puffin,Kindle,224,,Fighting Fantasy: The Introductory Role-playing Game,Steve   Jackson,Puffin Books,Paperback,240,3.56,0
26,631,369,The Writer's Guide to Fantasy Literature: From Dragon's Lair to Hero's Quest,Philip Martin,Kalmbach Publishing Co.,Hardcover,192,4.8,The Writer's Guide to Fantasy Literature: From Dragon's Lair to Hero's Quest,Philip Martin,Watson-Guptill Publications,Paperback,240,3.83,1
17,631,257,The Writer's Guide to Fantasy Literature: From Dragon's Lair to Hero's Quest,Philip Martin,Kalmbach Publishing Co.,Hardcover,192,4.8,A Guide to Fantasy Literature: Thoughts on Stories of Wonder and Enchantment,Philip Martin,Crickhollow Books,Paperback,147,3.8,0
407,639,2998,Five Seasons Of Angel: Science Fiction and Fantasy Writers Discuss Their Favorite Vampire (Smart Pop series),Glenn Yeffeth,Smart Pop,Hardcover,216,4.1,Seven Seasons of Buffy: Science Fiction & Fantasy Writers Discuss Their Favorite Television Show,Glenn Yeffeth,Smart Pop,Paperback,240,4.13,0
38,655,435,Great Short Novels of Adult Fantasy,Lin Carter,Ballantine Books,Paperback,248,4,Great Short Novels of Adult Fantasy Volume II,Lin Carter,Ballantine Books,Mass Market Paperback,248,3.91,1
39,657,441,Manga Mania Fantasy Worlds: How to Draw the Amazing Worlds of Japanese Comics,Christopher Hart,Watson-Guptill,Kindle,144,3.8,Manga Mania Magical Girls and Friends: How to Draw the Super-Popular Action Fantasy Characters of Manga,Christopher Hart,Watson-Guptill,Paperback,144,3.9,0
323,663,2616,Final Fantasy X-2: The Official Guide,Piggyback,Piggyback Interactive,Kindle,242,3.6,Final Fantasy XIII: Complete Official Guide - Collector's Edition,Piggyback,Piggyback,Hardcover,272,4.33,0
197,666,1786,Gurp's Fantasy Folk,Chris W. McCubbin,Steve Jackson Games,Kindle,,5,GURPS Fantasy Folk,Chris W. McCubbin,Steve Jackson Games,Paperback,144,3.6,1
122,681,1115,Draw & Paint Fantasy Females,Tom Fleming,IMPACT,Paperback,128,4.1,Draw & Paint Fantasy Females,Tom  Fleming,Impact,Paperback,127,3.93,1
50,699,477,Fantasy Football for Smart People: How Fantasy Football Pros Game Plan to Win,Jonathan Bales,CreateSpace Independent Publishing Platform,Paperback,228,4,Fantasy Football for Smart People: A Guide to Winning at Daily Fantasy Sports,Jonathan Bales,,Kindle Edition,178,3.39,0
59,727,544,The Year's Best Fantasy Stories: 3 (Year's Best Fantasy),Lin Carter,DAW,Kindle,240,2,The Year's Best Fantasy Stories 4,Lin Carter,DAW,Paperback,208,3.92,0
151,727,1365,The Year's Best Fantasy Stories: 3 (Year's Best Fantasy),Lin Carter,DAW,Kindle,240,2,The Year's Best Fantasy Stories 1,Lin Carter,DAW,Paperback,175,3.76,0
243,796,2191,"The Year's Best Science Fiction & Fantasy, 2009 Edition (Year's Best Science Fiction and Fantasy)",Rich Horton,Prime Books,Hardcover,544,3.7,"The Year's Best Science Fiction & Fantasy, 2010",Rich Horton,Prime Books,Paperback,541,3.53,0
300,796,2571,"The Year's Best Science Fiction & Fantasy, 2009 Edition (Year's Best Science Fiction and Fantasy)",Rich Horton,Prime Books,Hardcover,544,3.7,"The Year's Best Science Fiction & Fantasy, 2012",Rich Horton,Prime Books,Paperback,544,3.69,0
347,796,2734,"The Year's Best Science Fiction & Fantasy, 2009 Edition (Year's Best Science Fiction and Fantasy)",Rich Horton,Prime Books,Hardcover,544,3.7,"The Year's Best Science Fiction and Fantasy, 2011 Edition",Rich Horton,Prime Books,Kindle Edition,544,3.58,0
217,824,1932,His Driven Domme (The Dungeon Fantasy Club) (Volume 4),Anya Summers,Blushing Books Publications,Kindle,220,4.6,His Driven Domme,Anya Summers,Blushing Books Publications,Kindle Edition,145,4.34,1
389,837,2892,"Heroes of Olympus, The Book Three The Mark of Athena (The Heroes of Olympus)",Rick Riordan,Disney-Hyperion,Kindle,672,4.8,Demigods of Olympus: An Interactive Adventure,Rick Riordan,Disney Hyperion,Kindle Edition,,4.07,0
273,852,2387,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy and Horror Fourth Annual Collection,Ellen Datlow,St Martins Press,Hardcover,552,4.11,0
282,852,2423,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy and Horror 2008: Twenty-First Annual Collection,Ellen Datlow,Griffin,Paperback,571,3.92,0
329,852,2651,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy and Horror: Fifth Annual Collection,Ellen Datlow,St. Martin's Griffin,Paperback,518,4,0
351,852,2774,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy and Horror: Third Annual Collection,Ellen Datlow,St. Martin's Griffin,Paperback,568,4.12,0
355,852,2800,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy First Annual Collection,Ellen Datlow,St. Martin's Griffin (NY),Paperback,527,4.06,0
362,852,2846,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy and Horror: Eleventh Annual Collection,Ellen Datlow,St. Martin's Press,Hardcover,624,4.01,0
373,852,2875,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy and Horror: Fifteenth Annual Collection,Ellen Datlow,St. Martin's Griffin,Paperback,672,4,0
394,852,2946,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy and Horror: Sixteenth Annual Collection,Ellen Datlow,St. Martin's Press,Hardcover,672,3.93,0
409,852,3000,The Year's Best Fantasy and Horror: Eighteenth Annual Collection (Year's Best Fantasy & Horror (Paperback)),Ellen Datlow,St. Martin's Griffin,Kindle,608,3.8,The Year's Best Fantasy and Horror: Nineteenth Annual Collection,Ellen Datlow,St. Martin's Griffin,Paperback,608,4.05,0
157,954,1385,"Atlantis Found (Dirk Pitt, No. 15)",Clive Cussler,G.P. Putnam's Sons,Paperback,704,4.4,Cyclops (Dirk Pitt 8),Clive Cussler,DEBOLS!LLO,Kindle Edition,475,3.86,0
128,967,1196,Dragon Rule: Book Five of the Age of Fire,E.E. Knight,Ace,Paperback,368,4.2,"Dragon Banni: L'Âge du feu, T3",E.E. Knight,Milady,Kindle Edition,448,4.09,0
260,990,2286,The Murders in the Rue Morgue (Modern Library Classics),Edgar Allan Poe,Modern Library,Hardcover,160,3.9,Edgar Allan Poe Collection (Adventure Classics),Edgar Allan Poe,HarperFestival (NY),Paperback,,4.52,0
333,1007,2659,The Warlock of Firetop Mountain (Fighting Fantasy),Steve Jackson,Wizard Books,Kindle,192,4.6,Titan: The Fighting Fantasy World,Steve   Jackson,Puffin Books,Paperback,,3.95,0
288,1038,2462,Raptor: Urban Fantasy Noir (Volume 1),B.A. Bostick,Enchanted Indie Press,Paperback,522,4.5,Raptor: Urban Fantasy Noir,B.A. Bostick,Enchanted Indie Press,Kindle Edition,525,4.43,1
209,1053,1873,Drawing & Painting Fantasy Worlds,Finlay Cowan,IMPACT,Kindle,128,3.6,Drawing & Painting Fantasy Worlds,Finlay Cowan,Writer's Digest Books,Paperback,121,3.78,1
185,1053,1669,Drawing & Painting Fantasy Worlds,Finlay Cowan,IMPACT,Kindle,128,3.6,Drawing & Painting Fantasy Figures: From the Imagination to the Page,Finlay Cowan,Barron's Educational Series,Paperback,128,3.75,0
239,1053,2088,Drawing & Painting Fantasy Worlds,Finlay Cowan,IMPACT,Kindle,128,3.6,Dragons And Fantasy Beasts (Fantasy Artist's Pocket Reference),Finlay Cowan,Impact,Hardcover,224,3.79,0
250,1057,2203,"Legends II: Dragon, Sword, and King",Robert Silverberg,Del Rey,Hardcover,416,4.3,Legends II: New Short Novels by the Masters of Modern Fantasy,Robert Silverberg,Del Rey Books,ebook,,3.92,0
253,1058,2230,The Mammoth Book of Comic Fantasy (Mammoth Books),Mike Ashley,Running Press,Hardcover,512,1.9,Mammoth Book Of Seriously Comic Fantasy,Mike Ashley,Constable & Robinson,Paperback,494,3.38,1
272,1058,2386,The Mammoth Book of Comic Fantasy (Mammoth Books),Mike Ashley,Running Press,Hardcover,512,1.9,The Pendragon Chronicles: Heroic Fantasy from the Time of King Arthur,Mike Ashley,Peter Bedrick Books,Paperback,417,3.54,0
194,1059,1739,Sweet Life 2: Erotic Fantasies for Couples,Violet Blue,Cleis Press,Paperback,225,3.6,Sweet Love: Erotic Fantasies for Couples,Violet Blue,Cleis Press,Paperback,244,4.04,0
258,1059,2270,Sweet Life 2: Erotic Fantasies for Couples,Violet Blue,Cleis Press,Paperback,225,3.6,Taboo: Forbidden Fantasies for Couples,Violet Blue,Cleis Press,Paperback,272,3.44,0
360,1114,2834,The Tough Guide to Fantasyland: The Essential Guide to Fantasy Travel,Diana Wynne Jones,Firebird,Kindle,256,4.4,The Tough Guide to Fantasy Land,Diana Wynne Jones,Gollancz,Hardcover,243,3.94,1
400,1169,2966,The Land of Stories: Beyond the Kingdoms,Chris Colfer,"Little, Brown Books for Young Readers",Kindle,464,4.9,Adventures from the Land of Stories: Queen Red Riding Hood’s Guide To Royalty,Chris Colfer,,Hardcover,120,4.16,0
353,1177,2790,Harold and the Purple Crayon (Purple Crayon Books),Crockett Johnson,HarperCollins,Hardcover,64,4.8,The Adventures of Harold and the Purple Crayon,Crockett Johnson,HarperCollins,Hardcover,256,4.4,1
349,1222,2764,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,Kindle,478,3.8,"The Best Science Fiction and Fantasy of the Year, Volume 3",Jonathan Strahan,Night Shade Books,Paperback,478,3.76,1
179,1222,1594,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,Kindle,478,3.8,The Best Science Fiction and Fantasy of the Year: Volume Eleven,Jonathan Strahan,Solaris,Paperback,500,3.88,0
289,1222,2496,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,Kindle,478,3.8,Eclipse 3: New Science Fiction and Fantasy,Jonathan Strahan,Night Shade Books,Paperback,240,3.5,0
296,1222,2536,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,Kindle,478,3.8,Eclipse Four: New Science Fiction and Fantasy,Jonathan Strahan,Night Shade Books,Paperback,230,3.74,0
344,1222,2723,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,Kindle,478,3.8,"The Best Science Fiction and Fantasy of the Year, Volume 4",Jonathan Strahan,Night Shade Books,Paperback,528,3.71,0
377,1222,2887,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,Kindle,478,3.8,Eclipse 1: New Science Fiction and Fantasy,Jonathan Strahan,Night Shade Books,Paperback,256,3.54,0
392,1222,2917,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,Kindle,478,3.8,"The Best Science Fiction and Fantasy of the Year, Volume 2",Jonathan Strahan,Night Shade Books,Paperback,500,3.93,0
0,1281,22,"The Magazine of Fantasy and Science Fiction, July 1969 (Volume 37, No. 1)",Fritz Leiber,Mercury Press,Hardcover,,,"Gather, Darkness! (Nucleus Fantasy & Science Fiction)",Fritz Leiber,Collier Books,Paperback,240,3.64,0
177,1281,1553,"The Magazine of Fantasy and Science Fiction, July 1969 (Volume 37, No. 1)",Fritz Leiber,Mercury Press,Hardcover,,,"The Big Time by Fritz Leiber, Science Fiction, Fantasy",Fritz Leiber,Aegypan,Hardcover,134,3.27,0
1457,1298,2039,The Cartel 5: La Bella Mafia,,Urban Books,Hardcover,304,4.6,"The Life and Adventures of Don Quixote de la Mancha, Volume I",Miguel de Cervantes Saavedra,BiblioLife,Hardcover,412,3.89,0
1705,1321,14,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,"The Feathered Serpent, Part 2",Chris Heimerdinger,,,,4.15,0
1713,1321,55,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,The Ship Captain's Tale: A Counting Adventure,V.A. Boeholt,Little Five Star,Paperback,40,5,0
1715,1321,74,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,A Walk in Wolf Wood: A Tale of Fantasy and Magic,Mary  Stewart,William Morrow & Company,Hardcover,148,3.78,0
1945,1321,1478,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,The Best of Marion Zimmer Bradley Fantasy Magazine Volume 2,Marion Zimmer Bradley,Aspect,Mass Market Paperback,248,3.85,0
1971,1321,1621,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,The Amazing Adventures of the Escapist: Volume 2,Brian K. Vaughan,Dark Horse Comics,Paperback,152,3.49,0
1994,1321,1750,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,Male Fantasies: Volume 2: Male Bodies: Psychoanalyzing the White Terror,Klaus Theweleit,Univ Of Minnesota Press,Paperback,536,4.11,0
2015,1321,1895,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,"The Boss (The Office Slave, #2)",Opal Carew,Opal Carew,Kindle Edition,81,3.58,0
2127,1321,2546,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,"The Mountain of Marvels: A Celtic Tale of Magic, Retold from The Mabinogion",Aaron Shepard,Skyhook Press,Kindle Edition,31,3.61,0
2163,1321,2714,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,The Children's Homer: The Adventures of Odysseus and the Tale of Troy,Padraic Colum,Simon Pulse,Paperback,256,3.86,0
2177,1321,2792,The Cartel 2: Tale of the Murda Mamas,,Urban Books,Hardcover,288,4.7,The Adventures of Tom Jones (Parts 1 and 2),Henry Fielding,Wildside Press,Hardcover,728,3.73,0
2261,1403,736,The Cartel Deluxe Edition: Books 1-3,,Urban Books,Kindle,400,,Falling for His Fantasy: Books 1 - 3,C.A.   Taylor,,Kindle Edition,168,3.13,0
2368,1403,2200,The Cartel Deluxe Edition: Books 1-3,,Urban Books,Kindle,400,,"The Supernatural Bounty Hunter Files: Special Edition Fantasy Bundle, Books 1 thru 5",Craig Halloran,Two-Ten Book Press,Kindle Edition,626,4.11,0
2371,1403,2235,The Cartel Deluxe Edition: Books 1-3,,Urban Books,Kindle,400,,Fantasy: The 100 Best Books,James Cawthorn,Carroll & Graf,Paperback,216,3.92,0
2409,1403,2734,The Cartel Deluxe Edition: Books 1-3,,Urban Books,Kindle,400,,"The Year's Best Science Fiction and Fantasy, 2011 Edition",Rich Horton,Prime Books,Kindle Edition,544,3.58,0
158,1474,1385,Valhalla Rising (Dirk Pitt),Clive Cussler,G.P. Putnam's Sons,Kindle,531,4.5,Cyclops (Dirk Pitt 8),Clive Cussler,DEBOLS!LLO,Kindle Edition,475,3.86,0
170,1474,1456,Valhalla Rising (Dirk Pitt),Clive Cussler,G.P. Putnam's Sons,Kindle,531,4.5,Treasure of Khan: Dirk Pitt #19,Clive Cussler,Penguin,Kindle Edition,704,3.89,0
2434,1478,401,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,A Hustler's Fantasy 3: An Urban Romance,Shameka Jones,Royalty Publishing House,Kindle Edition,,4.89,0
2435,1478,446,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Urban Fantasies Book 4,Marlon Mccaulsky,Emerald Star Press,Kindle Edition,,4.91,0
2436,1478,479,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Swingers Fantasies Box Set: 4 Books (Swinger Fantasies Book 5),Mia  Moore,,Kindle Edition,135,4.04,0
2439,1478,742,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,A Hustler's Fantasy 2: An Urban Romance,Shameka Jones,Royalty Publishing House,Kindle Edition,,4.74,0
2441,1478,799,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Urban Fantasies Book 3,Marlon Mccaulsky,Emerald Star Press,Kindle Edition,29,4.77,0
2442,1478,844,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Chaos Rises: A Veil World Urban Fantasy,Pippa DaCosta,Createspace Independent Publishing Platform,Paperback,290,3.85,0
2444,1478,956,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Lesser - A Villainous Urban Fantasy,M.T. Murphy,Lex Talionis Books,Kindle Edition,291,4.05,0
2446,1478,1080,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Urban Fantasies Book 2,Marlon Mccaulsky,Emerald Star Press,Kindle Edition,,4.79,0
2449,1478,1379,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Final Fantasy IX Official Strategy Guide (Video Game Books),Dan Birlew,BradyGames,Paperback,208,3.56,0
2453,1478,1710,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Obfuscate - A Paranormal Urban Fantasy,Killion Slade,Draconian Publishing - Spirit,ebook,246,4.21,0
2464,1478,2924,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,Paperback,304,4.5,Twisted Boulevard:  Tales of Urban Fantasy,Angela Charmaine Craig,Elektrik Milk Bath Press,Paperback,290,4,0
2487,1490,742,Supreme Clientele (Urban Books),,Urban Books,Hardcover,304,4.7,A Hustler's Fantasy 2: An Urban Romance,Shameka Jones,Royalty Publishing House,Kindle Edition,,4.74,0
2490,1490,844,Supreme Clientele (Urban Books),,Urban Books,Hardcover,304,4.7,Chaos Rises: A Veil World Urban Fantasy,Pippa DaCosta,Createspace Independent Publishing Platform,Paperback,290,3.85,0
2506,1490,1449,Supreme Clientele (Urban Books),,Urban Books,Hardcover,304,4.7,Urban Fantasies Book 1,Marlon Mccaulsky,Emerald Star Press,Nook,0,4.38,0
2511,1490,1710,Supreme Clientele (Urban Books),,Urban Books,Hardcover,304,4.7,Obfuscate - A Paranormal Urban Fantasy,Killion Slade,Draconian Publishing - Spirit,ebook,246,4.21,0
2527,1490,2643,Supreme Clientele (Urban Books),,Urban Books,Hardcover,304,4.7,Serpent's Desire: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,Kindle Edition,167,3.87,0
2529,1490,2735,Supreme Clientele (Urban Books),,Urban Books,Hardcover,304,4.7,Angelfire (Dark Angel #1): Urban Fantasy,Hanna Peach,Createspace Independent Publishing Platform,Paperback,294,3.65,0
2536,1490,2924,Supreme Clientele (Urban Books),,Urban Books,Hardcover,304,4.7,Twisted Boulevard:  Tales of Urban Fantasy,Angela Charmaine Craig,Elektrik Milk Bath Press,Paperback,290,4,0
146,1747,1331,Inspector Hobbes and the Curse: unhuman II - a Fast Paced Comedy Crime Fantasy Romance (Volume 2),Wilkie Martin,The Witcherley Book Company,Kindle,354,4.4,Inspector Hobbes and the Blood: Comedy Crime Fantasy,Wilkie Martin,Witcherley Book Company,Hardcover,,3.82,0
147,1820,1331,Inspector Hobbes and the Bones: Cozy Mystery Comedy Crime Fantasy (unhuman) (Volume 4),Wilkie Martin,The Witcherley Book Company,Kindle,348,4.5,Inspector Hobbes and the Blood: Comedy Crime Fantasy,Wilkie Martin,Witcherley Book Company,Hardcover,,3.82,0
129,1982,1196,Dragon Fate: Book Six of The Age of Fire,E.E. Knight,Ace,Paperback,384,3.5,"Dragon Banni: L'Âge du feu, T3",E.E. Knight,Milady,Kindle Edition,448,4.09,0
2601,2008,844,The Trophy Wife (Urban Books),,Urban Books,Hardcover,288,4.5,Chaos Rises: A Veil World Urban Fantasy,Pippa DaCosta,Createspace Independent Publishing Platform,Paperback,290,3.85,0
2682,2008,2007,The Trophy Wife (Urban Books),,Urban Books,Hardcover,288,4.5,The Shining Isle: An Urban Fantasy,Ly de Angeles,,Paperback,,4.34,0
2726,2008,2643,The Trophy Wife (Urban Books),,Urban Books,Hardcover,288,4.5,Serpent's Desire: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,Kindle Edition,167,3.87,0
261,2091,2286,The Tell-Tale Heart (Bantam Classics),Edgar Allan Poe,Bantam Classics,Paperback,448,4.4,Edgar Allan Poe Collection (Adventure Classics),Edgar Allan Poe,HarperFestival (NY),Paperback,,4.52,0
330,2220,2652,The Black Company (Chronicles of The Black Company #1),Glen Cook,Tor Fantasy,Paperback,320,3.9,The Black Company 2 - Todesschatten: Ein Dark-Fantasy-Roman von Kult Autor Glen Cook,Glen Cook,Mantikore-Verlag,Kindle Edition,400,4.16,0
284,2224,2430,The Rose and the Thorn (The Riyria Chronicles),Michael J. Sullivan,Orbit,Hardcover,384,4.7,"La Tour elfique: Les Révélations de Riyria, T2 (Fantasy)",Michael J. Sullivan,Milady,Kindle Edition,482,4.3,0
84,2227,740,"Dragons of Spring Dawning (Dragonlance Chronicles, Book 3)",Margaret Weis,Wizards of the Coast,Hardcover,384,4.6,The Art of the Dungeons and Dragons Fantasy Game,Margaret Weis,TSR,Paperback,127,4.12,0
372,2590,2856,Alice's Adventures in Wonderland and Through the Looking-Glass (Penguin Classics),Lewis Carroll,Penguin Classics,Hardcover,400,4.4,Alice in Wonderland: The Complete Collection,Lewis Carroll,Maplewood Books,Kindle Edition,346,4.21,0
291,2637,2500,Stormrider (Rigante),David Gemmell,Del Rey,Kindle,512,4.2,"L'Épée de l'Orage: Rigante, T1 (Fantasy)",David Gemmell,Bragelonne,Kindle Edition,377,4.24,0
238,2669,2049,The Drawing of the Dark: A Novel (Del Rey Impact),Tim Powers,Del Rey,Hardcover,323,4.3,The Drawing of the Dark (Fantasy Masterworks),Tim Powers,Gollancz,Kindle Edition,336,3.91,0
