_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Publishing_Date,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Publishing_Date,rtable_Format,rtable_Pages,rtable_Rating
1009,404,1081,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Der Falke des Lichts Fantasy Roman,Gillian Bradshaw,Rowohlt Taschenbuch Verlag GmbH,1984-11-01,,346.0,3.88
1010,404,1084,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Secret of Fantasy Forest,Francine Pascal,Sweet Valley,1996-09-01,Paperback,96.0,3.89
1011,404,1086,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Second Page: An Offbeat Fantasy Adventure,Clark Nielsen,,,Kindle Edition,260.0,3.5
1012,404,1088,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Malika - Warrior Queen Part One: An African Historical Fantasy Graphic Novel,Roye Okupe,YouNeek Studios,2017-05-17,Paperback,144.0,3.79
1013,404,1109,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Magazine of Fantasy & Science Fiction September/October 2015,C.C. Finlay,"Spilogale, Inc.",2015-08-29,Kindle Edition,329.0,3.53
1014,404,1115,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Draw & Paint Fantasy Females,Tom  Fleming,Impact,2009-08-01,Paperback,127.0,3.93
1015,404,1122,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 12,Arthur W. Saha,DAW Book,1986-11-01,Mass Market Paperback,226.0,4.12
1016,404,1123,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Explorer's Guide to Drawing Fantasy Creatures,Emily Fiegenschuh,Impact,2011-08-10,Hardcover,143.0,4.24
1017,404,1146,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, July/August, 2015",C.C. Finlay,"Spilogale, Inc.",2015-06-27,Kindle Edition,,3.74
1018,404,1150,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Australian Fantasy & Horror 2010,Liz Grzyb,Ticonderoga Publications,2011-09-01,Paperback,484.0,4.35
1019,404,1155,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 3,Lin Carter,DAW,1977-11-15,Paperback,240.0,3.89
1020,404,1156,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The End of the Fantasy,Julius St. Clair,"Legendary Books, LLC",2014-12-25,Kindle Edition,232.0,3.84
1021,404,1157,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Mad, Bad Duke: Historical Fantasy",Jennifer Ashley,Ja / AG Publishing,2016-10-16,Paperback,,3.97
1022,404,1158,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Eerie Tales: 5 Bonus Paranormal and Fantasy Short Stories,Megan Linski,Pronoun,2017-08-28,Kindle Edition,44.0,4.44
1023,404,1161,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, January/February 2016",C.C. Finlay,"Spilogale, Inc.",2015-12-28,Kindle Edition,,3.58
1024,404,1184,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Complete Guide to Writing Fantasy: The Author's Grimoire,Valerie Griswold-Ford,Dragon Moon Press,2007-08-16,Paperback,268.0,3.71
1025,404,1185,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Porn Myth: Exposing the Reality Behind the Fantasy of Pornography,Matt Fradd,Ignatius Press,2017-03-15,Paperback,,4.05
1026,404,1188,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, November/December 2016",C.C. Finlay,"Spilogale, Inc.",2016-10-28,Kindle Edition,,3.81
1027,404,1189,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, July/August 2014",C.C. Finlay,"Spilogale, Inc.",2014-06-28,Kindle Edition,,3.78
1028,404,1190,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The King of Fools (and Other Fantasy Tales),M.R. Mathias,,,Kindle Edition,,3.52
1029,404,1191,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Best New Romantic Fantasy 2,Paula Guran,Wildside Press,2007-04-10,Paperback,301.0,3.56
1030,404,1220,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Spanish Fantasy,Margaret Jull Costa,Dedalus,1999-05-01,Paperback,332.0,3.56
1031,404,1259,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Naheli's Sacrifice: A Coming of Age Fantasy Novel,Rabea Scholz,,,Kindle Edition,314.0,4.3
1032,404,1263,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Science Fiction & Fantasy Quiz Book,Joseph McCullough,Osprey Publishing,2015-09-22,Hardcover,192.0,4.23
1033,404,1264,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Ryder: A Young Adult Fantasy Short,Parrisha Martelly,,,Kindle Edition,,5.0
1034,404,1265,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 5,Lin Carter,DAW,1980-01-02,Mass Market Paperback,204.0,4.0
1035,404,1268,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"Dragon Art: Inspiration, Impact & Technique in Fantasy Art",Graeme Aymer,Flame Tree Publishing,2009-05-15,Hardcover,200.0,4.39
1037,404,1292,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Women in Science Fiction and Fantasy,Robin Anne Reid,,,,,3.17
1038,404,1293,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Comedic SciFi & Fantasy Bundle,John P. Logsdon,Crimson Myth Press,2015-07-06,Kindle Edition,2114.0,4.06
1039,404,1294,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, January/February 2017",C.C. Finlay,,,Paperback,256.0,3.71
1041,404,1301,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dracula (Library Of Fear And Fantasy Series),Mike Stocks,E.D.C. Publishing,1996-03-01,Paperback,,4.06
1042,404,1302,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dress Me Up In Your Fantasy,Coffee Lover,,,ebook,,3.35
1043,404,1304,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Thirst of Satan: Poems of Fantasy and Terror,George Sterling,Hippocampus Press,2000-09-05,Paperback,216.0,4.31
1044,404,1307,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Phantaxis August 2017: Science Fiction & Fantasy Magazine,Phantaxis,CreateSpace Independent Publishing Platform,2014-08-06,Paperback,168.0,4.17
1048,404,1334,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Slave to the Fantasy,Rebecca Lee,Rebecca Lee,2014-08-21,Kindle Edition,107.0,3.07
1049,404,1336,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Myth of Persephone in Girls' Fantasy Literature,Holly Blackford,Routledge,2011-08-25,Hardcover,248.0,2.75
1050,404,1339,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,What Makes This Book So Great: Re-Reading the Classics of Fantasy and SF,Jo Walton,Corsair,2014-01-16,Kindle Edition,448.0,3.88
1051,404,1340,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Fulfilling Her Fantasy,Tabitha Black,Blushing Books Publications,2015-01-22,Kindle Edition,104.0,3.8
1052,404,1342,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Ape No Evil: A Wildlife Fantasy,Milika M.,CreateSpace Published,2010-07-20,,220.0,1.0
1053,404,1343,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Finest Fantasy 2,Terry Carr,Berkley Books,1979-07-01,Mass Market Paperback,311.0,3.72
1054,404,1364,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Yokohama Chinatown Fantasy Vol. 1,Yuji Nishi,Level Comics,2010-08-01,Paperback,212.0,4.24
1055,404,1365,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 1,Lin Carter,DAW,1975-10-21,Paperback,175.0,3.76
1056,404,1372,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Steel and Shadow: An Epic Fantasy,LaJonn O. Klein,Midnight Sun Publishing,2013-01-15,Kindle Edition,125.0,3.82
1057,404,1377,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Fairies & Fantasy,Felicia Mires,,,,,4.06
1058,404,1408,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Pure of Heart: An Epic Fantasy,Christopher Greyson,Greyson Media,2015-01-19,Kindle Edition,243.0,4.05
1059,404,1410,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Urban Enemies: A Collection of Urban Fantasy Stories,Jim Butcher,"Recorded Books, Inc.",2017-08-01,Audible Audio,,3.58
1060,404,1414,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Bringt Mir Den Kopf Des Märchenprinzen Fantasy Roman,Roger Zelazny,,,,,3.72
1061,404,1415,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magic City by Edith Nesbit, Fiction, Fantasy & Magic",E. Nesbit,Aegypan,2008-05-01,Hardcover,144.0,3.97
1062,404,1416,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Art of Drawing Dragons: Mythological Beasts and Fantasy Creatures,Michael Dobrzycki,Walter Foster Publishing,2007-05-01,Paperback,144.0,4.1
1063,404,1441,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dragon's Appraiser: A Fantasy Romance Novel,Viola Rivard,Viola Rivard,2015-09-07,Kindle Edition,206.0,3.92
1064,404,1444,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Magic & Fantasy,Nora Roberts,,,ebook,,4.33
1066,404,1478,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Best of Marion Zimmer Bradley Fantasy Magazine Volume 2,Marion Zimmer Bradley,Aspect,2009-12-19,Mass Market Paperback,248.0,3.85
1067,404,1479,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Cimmerian Shade: A Limited Edition Paranormal Romance & Urban Fantasy Collection,Kiki Howell,Naughty Nights Press LLC,2017-09-12,Kindle Edition,3046.0,4.42
1069,404,1483,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Shunned House by H. P. Lovecraft, Fiction, Fantasy, Classics, Horror",H.P. Lovecraft,Aegypan,2011-05-01,Paperback,48.0,3.57
1070,404,1484,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Mammoth Book Of Short Fantasy Novels,Isaac Asimov,,,,,3.62
1071,404,1487,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Two on a Tower: A Romantic Fantasy,Thomas Hardy,Createspace,2014-03-28,Paperback,262.0,3.7
1072,404,1489,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Corrupted (Warhammer Fantasy Roleplay),Robert Earl,Games Workshop(uk),2006-10-10,Paperback,252.0,3.52
1075,404,1509,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The White People: A Fantasy Horror,Arthur Machen,Createspace,2014-07-12,Paperback,38.0,4.03
1076,404,1511,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Her Island Fantasy,Emma Jay,,,Kindle Edition,60.0,3.9
1077,404,1516,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Marion Zimmer Bradley's Fantasy Worlds,Marion Zimmer Bradley,Marion Zimmer Bradley Literary Works Trust,1998-08-26,Unknown Binding,342.0,4.06
1078,404,1518,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 13,Arthur W. Saha,DAW,1987-11-03,Paperback,238.0,3.36
1079,404,1524,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Science-Fantasy Megapack: 25 Classic Tales from Fantasy Adventures,E.C. Tubb,Wildside Press,2013-09-09,Kindle Edition,352.0,3.76
1080,404,1527,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Bloodmark (The Kingsmen Chronicles #2): An Epic Fantasy Adventure,Jean Lowe Carlson,Jean Lowe Carlson,2017-03-20,Kindle Edition,732.0,4.66
1082,404,1550,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Destineers' Journal of Fantasy Nations,Bobby Sharpe,Lulu.com,2009-02-19,Paperback,152.0,4.9
1083,404,1553,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Big Time by Fritz Leiber, Science Fiction, Fantasy",Fritz Leiber,Aegypan,2011-06-01,Hardcover,134.0,3.27
1084,404,1562,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The People of the Mist: A Classic Lost Race Fantasy Novel,H. Rider Haggard,Createspace Independent Publishing Platform,2015-10-27,Paperback,208.0,3.78
1085,404,1583,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Impossible Rescue: The True Story of an Amazing Arctic Adventure,Martin W. Sandler,Candlewick,2012-09-11,Hardcover,164.0,3.76
1086,404,1584,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Amazing Adventures of Bumblebee Boy,David Soman,Dial Books,2011-10-04,Hardcover,40.0,3.85
1087,404,1586,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Caribbean Fantasy,McKenna Chase,McKenna Chase,2011-09-12,Kindle Edition,41.0,3.35
1088,404,1589,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Taste of Life: A Biblical Fantasy,Mike  Simpson,CrossBooks Publishing,2011-08-22,Paperback,72.0,2.6
1089,404,1590,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Dutch Fantasy,Richard Huijing,Dedalus,1994-11-01,Paperback,400.0,4.29
1090,404,1593,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, March/April 2015",Gordon Van Gelder,"Spilogale, Inc.",2015-02-27,Kindle Edition,,4.03
1091,404,1621,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Amazing Adventures of the Escapist: Volume 2,Brian K. Vaughan,Dark Horse Comics,2004-12-07,Paperback,152.0,3.49
1092,404,1626,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Story of Becoming: An Inspiring Fantasy fable,Ayn Cates Sullivan,"Infinite Light Publishing, LLC",2015-12-31,Kindle Edition,52.0,4.26
1093,404,1633,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Valentine Fantasy,Jamie Denton,Harlequin,2005-02-01,Paperback,218.0,3.65
1094,404,1635,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Silver Crown (Aladdin Fantasy),Robert C. O'Brien,,,Library Binding,322.0,3.94
1095,404,1639,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Complete Guide to Writing Fantasy: The Opus Magnus,Tee Morris,Dragon Moon Press,2003-09-01,Paperback,296.0,4.04
1096,404,1640,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Magic of Xanth: An Enchanting Fantasy Trilogy,Piers Anthony,Ballantine Books (Mm),1987-08-01,Paperback,0.0,4.05
1097,404,1642,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Escapists: An Erotic Fantasy Novel,Anthony Beal,Hexed Flesh Books,2012-04-29,ebook,,4.17
1099,404,1665,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Book of Dragons by Edith Nesbit, Fiction, Fantasy & Magic",E. Nesbit,Aegypan,2008-06-01,Hardcover,108.0,3.88
1101,404,1671,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Nightmare and Other Tales of Dark Fantasy,Francis Stevens,Bison Books,2004-10-01,Paperback,406.0,3.9
1102,404,1673,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dream Tide (Fantasy Men),Cindy Gerard,Loveswept,1993-08-01,Mass Market Paperback,223.0,3.88
1103,404,1675,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Encyclopedia Of Fantasy,Edouard Brasey,Five Mile Press,,Hardcover,1.0,3.82
1104,404,1702,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Wonderworks: Science Fiction and Fantasy Art,Michael Whelan,Donning Company Publishers (Starblaze),1979-11-01,Paperback,120.0,4.51
1105,404,1703,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Best Horror from Fantasy Tales,Stephen Jones,Running Press,2003-07-13,Paperback,288.0,3.46
1106,404,1706,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Future of Fantasy Art,Aly Fell,Harper Design,2009-10-27,Hardcover,192.0,4.17
1107,404,1707,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Return of Innocence: A Fantasy Adventure,Duane Simolke,iUniverse,2006-03-20,Paperback,168.0,4.25
1108,404,1708,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Reader's Guide to Fantasy,Baird Searles,Avon Books,1982-07-01,Paperback,217.0,3.91
1109,404,1716,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Red House by Edith Nesbit, Fiction, Fantasy & Magic",E. Nesbit,Aegypan,2006-09-01,Paperback,140.0,3.75
1110,404,1743,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Book of Fantasy,Jorge Luis Borges,Viking Books,1988-11-01,Hardcover,384.0,4.37
1111,404,1748,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Falling Woman (FANTASY MASTERWORKS),Pat Murphy,Gateway,2013-11-14,Kindle Edition,272.0,3.61
1112,404,1749,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Scarlet Plague: The Original Book: (Annotated): A Dark Fantasy Original,Jack London,RonnSays,2015-06-20,Kindle Edition,,3.6
1113,404,1754,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Sketching from the Imagination: Fantasy,Sean Andrew Murray,3DTotal Publishing,2014-11-25,Paperback,320.0,4.35
1114,404,1755,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Evangeline's Fantasy Man,Ida Plassay,America Star Books,2009-05-04,Paperback,210.0,4.63
1116,404,1785,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Bloodmaiden: A Fantasy Anthology,Christine E. Schulze,Createspace,2010-04-10,Paperback,200.0,3.89
1117,404,1829,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Anima: Beyond Fantasy,Carlos B. Garcia Aparicio,Fantasy Flight Games,2008-10-28,Hardcover,315.0,3.83
1118,404,1831,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Facts of Life: An Essay in Feelings, Facts and Fantasy",R.D. Laing,Penguin Books,,Paperback,143.0,3.71
1121,404,1861,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, June 1984",Edward L. Ferman,"Mercury Press, Inc.",1984-06-01,Paperback,162.0,3.86
1122,404,1864,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Better Than 8: Fantasy,Erin Jamison,Tadpole Productions,2011-05-27,ebook,132.0,3.81
1123,404,1867,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Little People (A Native American Fantasy Adventure),Michael Paul Howard,Amazon,2012-10-17,Paperback,302.0,4.6
1124,404,1870,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Christmas Fantasy,K.T. Grant,Decadent Publishing,2010-12-12,ebook,69.0,2.75
1125,404,1873,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Drawing & Painting Fantasy Worlds,Finlay Cowan,Writer's Digest Books,2006-05-25,Paperback,121.0,3.78
1127,404,1891,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Best of Science Fiction and Fantasy,Richard Curtis,Phoenix Audio,1999-12-16,Audiobook,6.0,3.59
1128,404,1897,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Magic Touch: 11 Urban/Paranormal Fantasy Novels,Becca Mills,,,ebook,,3.71
1129,404,1904,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Polish Fantasy,Wiesiek Powaga,Hippocrene Books,1997-07-01,Paperback,378.0,4.07
1133,404,1938,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Sentinel (Masterworks of Science Fiction and Fantasy),Arthur C. Clarke,Berkley,1986-12-01,Paperback,260.0,3.94
1134,404,1939,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Night Of Wishes (Hippo Fantasy),Michael Ende,,,,,4.1
1135,404,1940,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Billionaire's Favorite Fantasy,Jan Colley,Silhouette Books,2008-07-01,Paperback,187.0,2.83
1137,404,1969,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Derniers jours (Fantasy),Adam Nevill,Bragelonne,2014-05-02,Kindle Edition,456.0,3.78
1138,404,2002,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Science Fiction & Fantasy 2015 Edition,Rich Horton,Prime Books,2015-06-02,Kindle Edition,576.0,3.63
1139,404,2007,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Shining Isle: An Urban Fantasy,Ly de Angeles,,,Paperback,,4.34
1140,404,2010,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Best of Marion Zimmer Bradley Fantasy Magazine Volume 1,Marion Zimmer Bradley,Aspect,1994-11-01,Paperback,256.0,3.9
1141,404,2011,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Science Fiction & Fantasy 2016,Rich Horton,Prime Books,2016-06-21,Paperback,576.0,3.7
1143,404,2017,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The American Fantasy Tradition,Brian M. Thomsen,Tor Books,2002-09-21,Hardcover,544.0,4.0
1145,404,2049,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Drawing of the Dark (Fantasy Masterworks),Tim Powers,Gollancz,2010-11-11,Kindle Edition,336.0,3.91
