_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Publishing_Date,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Publishing_Date,rtable_Format,rtable_Pages,rtable_Rating
855,386,2834,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Tough Guide to Fantasy Land,Diana Wynne Jones,Gollancz,2004-11-18,Hardcover,243.0,3.94
857,386,2838,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Case of Charles Dexter Ward (Fantasy and Horror Classics),H.P. Lovecraft,Fantasy and Horror Classics,2016-03-30,ebook,200.0,4.19
862,386,2909,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Wild Side: Urban Fantasy with an Erotic Edge,Mark L. Van Name,Baen,2011-08-02,Paperback,255.0,3.24
865,386,2948,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Bloody Fabulous: Stories of Fantasy and Fashion,Ekaterina Sedia,Prime Books,2012-11-15,Paperback,274.0,3.27
869,386,2958,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Dedalus Book of Finnish Fantasy (Dedalus Literary Fantasy Anthologies),Johanna Sinisalo,Dedalus,2006-08-01,Paperback,337.0,3.9
870,386,2965,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Art of Final Fantasy IX,Dan Birlew,BradyGames,2000-12-08,Paperback,160.0,4.38
874,404,62,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Jurgen: A Landmark Fantasy Novel,James Branch Cabell,Neil Gaiman Presents,2012-09-25,Audible Audio,,3.94
876,404,99,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Jan Messent's Knit a Fantasy Story,Jan Messent,Search Press,2006-08-01,Paperback,96.0,3.75
877,404,101,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Suite Revenge (Suite Fantasy),Janice Maynard,Cool Gus Publishing,2013-11-23,Kindle Edition,89.0,3.5
878,404,131,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Magazine of Fantasy and Science Fiction: A 30-year Retrospective,Edward L. Ferman,Doubleday Books,1980-01-01,Hardcover,310.0,3.78
879,404,137,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Teacher Fantasy,Esmeralda Greene,,,Kindle Edition,,3.0
881,404,167,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Substrata: Open World Dark Fantasy,Paul Richards,Udon Entertainment,2014-07-29,Paperback,239.0,4.75
885,404,182,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Fantasy Literature of England,Colin Manlove,Palgrave Macmillan,1999-07-30,Hardcover,230.0,3.5
886,404,184,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Submissive Wife: Rape Fantasy,Mal Sanders,Amazon Digital Services,2012-05-19,Kindle Edition,33.0,3.25
890,404,242,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Success Fantasy,Anthony Campolo Jr.,,,,144.0,4.4
892,404,250,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Bill Gibb: Fashion and Fantasy,Iain Webb,Victoria & Albert Museum,2008-10-01,Hardcover,144.0,3.88
896,404,287,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Wouldbegoods by Edith Nesbit, Fiction, Classics, Fantasy & Magic",E. Nesbit,Aegypan,2006-09-01,Paperback,200.0,3.95
898,404,293,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Yokohama Chinatown Fantasy Vol. 5,Yuji Nishi,Level Comics,2011-05-04,Paperback,208.0,4.35
903,404,355,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Once Upon a Fantasy,Lia Davis,Fated Desires Publishing,2016-02-23,ebook,,5.0
906,404,362,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Valentine Fantasy,Carolyn Haywood,William Morrow & Company,1976-11-01,Hardcover,32.0,3.88
911,404,395,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Milking Maggie (A Lactation Fantasy),Ashley K. Bennet,Bridle Books,2012-11-01,Kindle Edition,66.0,3.67
917,404,443,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Amazing Adult Fantasy,A.D. Jameson,CreateSpace,2011-02-11,Paperback,178.0,3.58
918,404,447,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Mammoth Book of Great Fantasy,Mike Ashley,Robinson Publishing,2001-09-27,Paperback,512.0,3.43
919,404,476,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Geschichten Aus Nimmerya: Fantasy Roman,Samuel R. Delany,Bastei-Lübbe Taschenbuch,1981-12-01,Mass Market Paperback,287.0,3.88
920,404,478,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Fantasy Baseball Black Book 2017 Edition (Fantasy Black Book 10),Joe Pisapia,,,Kindle Edition,182.0,3.88
922,404,481,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, Sept/Oct 2013",Gordon Van Gelder,"Spilogale, Inc.",2013-09-01,Kindle Edition,,3.5
923,404,484,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 8,Arthur W. Saha,DAW,1982-10-01,Paperback,191.0,3.17
925,404,507,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Violet Chaser: Faerie Princess (An Urban Fantasy Novel),Erica Reeder,Ferry Tales LLC,2016-01-04,Kindle Edition,304.0,4.14
929,404,521,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Illumen's Children: American Fantasy,J. Shepard Trott,Philly Flatroof Publishing,2016-08-05,Paperback,350.0,4.71
931,404,544,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 4,Lin Carter,DAW,1978-12-05,Paperback,208.0,3.92
938,404,591,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, September/October 2012",Gordon Van Gelder,"Spilogale, Inc",2012-09-01,Paperback,256.0,3.59
944,404,628,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Malafrena Fantasy Roman,Ursula K. Le Guin,,,,,3.46
946,404,656,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Finest Fantasy,Terry Carr,Berkley,1978-07-01,Mass Market Paperback,262.0,3.53
947,404,659,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Over the Rim (A Fantasy Novella),Ripley Patton,Ripley Patton,2013-03-01,Kindle Edition,68.0,4.29
952,404,700,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Sea Fairies: An Underwater Fantasy,L. Frank Baum,Createspace Independent Publishing Platform,2014-03-26,Paperback,126.0,3.74
953,404,701,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, May/June 2015",C.C. Finlay,"Spilogale, Inc.",2015-04-27,Kindle Edition,,3.63
954,404,705,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Hard Orders (Fantasy Games),Tonya Ramagos,,,Kindle Edition,,3.63
955,404,727,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,City of Masks: An Epic Fantasy Novel,Ashley Capes,Snapping Turtle Books,2014-05-24,Kindle Edition,423.0,3.89
956,404,729,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The EC Archives: Weird Fantasy, Vol. 1",Al Feldstein,Dark Horse Books,2014-05-06,Hardcover,216.0,4.34
958,404,740,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Art of the Dungeons and Dragons Fantasy Game,Margaret Weis,TSR,1985-10-01,Paperback,127.0,4.12
965,404,798,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Symbiont (A Time Travel Fantasy),T.L.B. Wood,,,Kindle Edition,,3.9
969,404,839,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dragonworld: An Epic Fantasy,Byron Preiss,Nelson Doubleday,,Hardcover,,3.78
970,404,845,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Amazing Spider-Man & Amazing Fantasy No.15,Stan Lee,Barnes & Noble,2003-01-01,Paperback,245.0,4.22
971,404,847,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, September/October 2014",Gordon Van Gelder,"Spilogale, Inc.",2014-08-25,Kindle Edition,,3.73
972,404,858,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Amazing Adventures of Toby the Trilby,Angela C. Castillo,CreateSpace,2013-10-17,Paperback,112.0,3.76
977,404,881,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Famous Broken Heart: A Fantasy Novel,Ann Druyan,Stonehill Publishers,1977-01-01,Unknown Binding,113.0,3.88
981,404,920,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Falling for His Fantasy: Book 1,C.A.   Taylor,,,Kindle Edition,68.0,3.04
982,404,921,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 2,Lin Carter,DAW,1976-08-17,Paperback,192.0,3.52
984,404,923,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Highlander's Fantasy,Fiona Hunter,,,Kindle Edition,58.0,3.67
985,404,925,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Time For Fantasy,Daisy Freeman,,,Nook,,5.0
986,404,929,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Amanda's Fantasy,Norman Filler,,,Kindle Edition,45.0,2.54
987,404,948,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Amazing Adventures of Chilly Billy,Peter Mayle,Escargot Books,2013-10-15,Paperback,52.0,4.51
993,404,972,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The InuYasha Experience: Fiction, Fantasy and Facts",Kezuhisa Fujie,DH Publishing,2004-09-01,Paperback,188.0,4.13
996,404,1000,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Star of Erengrad (Warhammer Fantasy),Neil McIntosh,Games Workshop,2002-12-01,Mass Market,288.0,2.95
1000,404,1032,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Yesterday We Saw Mermaids (Tor Fantasy),Esther M. Friesner,Tor Books,1993-11-01,Paperback,155.0,3.42
1001,404,1035,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, May/June 2016",C.C. Finlay,"Spilogale, Inc.",2016-04-27,Kindle Edition,294.0,3.95
1004,404,1048,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"Orona (Epic Science Fiction and Fantasy, #1)",Adam  James,Adam James,2015-04-11,Kindle Edition,260.0,3.26
1005,404,1072,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, September/October 2016",C.C. Finlay,"Spilogale, Inc.",2016-09-01,Paperback,258.0,3.79
1006,404,1075,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Bewitching Embrace: Sensual Fantasy Romance,Sandra Ross,Sandra Ross,2012-09-21,Kindle Edition,46.0,3.38
1010,404,1084,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Secret of Fantasy Forest,Francine Pascal,Sweet Valley,1996-09-01,Paperback,96.0,3.89
1011,404,1086,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Second Page: An Offbeat Fantasy Adventure,Clark Nielsen,,,Kindle Edition,260.0,3.5
1014,404,1115,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Draw & Paint Fantasy Females,Tom  Fleming,Impact,2009-08-01,Paperback,127.0,3.93
1015,404,1122,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 12,Arthur W. Saha,DAW Book,1986-11-01,Mass Market Paperback,226.0,4.12
1018,404,1150,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Australian Fantasy & Horror 2010,Liz Grzyb,Ticonderoga Publications,2011-09-01,Paperback,484.0,4.35
1019,404,1155,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 3,Lin Carter,DAW,1977-11-15,Paperback,240.0,3.89
1020,404,1156,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The End of the Fantasy,Julius St. Clair,"Legendary Books, LLC",2014-12-25,Kindle Edition,232.0,3.84
1021,404,1157,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Mad, Bad Duke: Historical Fantasy",Jennifer Ashley,Ja / AG Publishing,2016-10-16,Paperback,,3.97
1023,404,1161,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, January/February 2016",C.C. Finlay,"Spilogale, Inc.",2015-12-28,Kindle Edition,,3.58
1028,404,1190,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The King of Fools (and Other Fantasy Tales),M.R. Mathias,,,Kindle Edition,,3.52
1029,404,1191,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Best New Romantic Fantasy 2,Paula Guran,Wildside Press,2007-04-10,Paperback,301.0,3.56
1031,404,1259,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Naheli's Sacrifice: A Coming of Age Fantasy Novel,Rabea Scholz,,,Kindle Edition,314.0,4.3
1033,404,1264,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Ryder: A Young Adult Fantasy Short,Parrisha Martelly,,,Kindle Edition,,5.0
1034,404,1265,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 5,Lin Carter,DAW,1980-01-02,Mass Market Paperback,204.0,4.0
1037,404,1292,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Women in Science Fiction and Fantasy,Robin Anne Reid,,,,,3.17
1041,404,1301,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dracula (Library Of Fear And Fantasy Series),Mike Stocks,E.D.C. Publishing,1996-03-01,Paperback,,4.06
1043,404,1304,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Thirst of Satan: Poems of Fantasy and Terror,George Sterling,Hippocampus Press,2000-09-05,Paperback,216.0,4.31
1049,404,1336,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Myth of Persephone in Girls' Fantasy Literature,Holly Blackford,Routledge,2011-08-25,Hardcover,248.0,2.75
1050,404,1339,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,What Makes This Book So Great: Re-Reading the Classics of Fantasy and SF,Jo Walton,Corsair,2014-01-16,Kindle Edition,448.0,3.88
1053,404,1343,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Finest Fantasy 2,Terry Carr,Berkley Books,1979-07-01,Mass Market Paperback,311.0,3.72
1058,404,1408,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Pure of Heart: An Epic Fantasy,Christopher Greyson,Greyson Media,2015-01-19,Kindle Edition,243.0,4.05
1061,404,1415,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magic City by Edith Nesbit, Fiction, Fantasy & Magic",E. Nesbit,Aegypan,2008-05-01,Hardcover,144.0,3.97
1062,404,1416,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Art of Drawing Dragons: Mythological Beasts and Fantasy Creatures,Michael Dobrzycki,Walter Foster Publishing,2007-05-01,Paperback,144.0,4.1
1063,404,1441,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dragon's Appraiser: A Fantasy Romance Novel,Viola Rivard,Viola Rivard,2015-09-07,Kindle Edition,206.0,3.92
1071,404,1487,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Two on a Tower: A Romantic Fantasy,Thomas Hardy,Createspace,2014-03-28,Paperback,262.0,3.7
1072,404,1489,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Corrupted (Warhammer Fantasy Roleplay),Robert Earl,Games Workshop(uk),2006-10-10,Paperback,252.0,3.52
1075,404,1509,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The White People: A Fantasy Horror,Arthur Machen,Createspace,2014-07-12,Paperback,38.0,4.03
1077,404,1516,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Marion Zimmer Bradley's Fantasy Worlds,Marion Zimmer Bradley,Marion Zimmer Bradley Literary Works Trust,1998-08-26,Unknown Binding,342.0,4.06
1079,404,1524,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Science-Fantasy Megapack: 25 Classic Tales from Fantasy Adventures,E.C. Tubb,Wildside Press,2013-09-09,Kindle Edition,352.0,3.76
1082,404,1550,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Destineers' Journal of Fantasy Nations,Bobby Sharpe,Lulu.com,2009-02-19,Paperback,152.0,4.9
1084,404,1562,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The People of the Mist: A Classic Lost Race Fantasy Novel,H. Rider Haggard,Createspace Independent Publishing Platform,2015-10-27,Paperback,208.0,3.78
1085,404,1583,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Impossible Rescue: The True Story of an Amazing Arctic Adventure,Martin W. Sandler,Candlewick,2012-09-11,Hardcover,164.0,3.76
1090,404,1593,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, March/April 2015",Gordon Van Gelder,"Spilogale, Inc.",2015-02-27,Kindle Edition,,4.03
1093,404,1633,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Valentine Fantasy,Jamie Denton,Harlequin,2005-02-01,Paperback,218.0,3.65
1094,404,1635,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Silver Crown (Aladdin Fantasy),Robert C. O'Brien,,,Library Binding,322.0,3.94
1095,404,1639,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Complete Guide to Writing Fantasy: The Opus Magnus,Tee Morris,Dragon Moon Press,2003-09-01,Paperback,296.0,4.04
1099,404,1665,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Book of Dragons by Edith Nesbit, Fiction, Fantasy & Magic",E. Nesbit,Aegypan,2008-06-01,Hardcover,108.0,3.88
1104,404,1702,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Wonderworks: Science Fiction and Fantasy Art,Michael Whelan,Donning Company Publishers (Starblaze),1979-11-01,Paperback,120.0,4.51
1105,404,1703,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Best Horror from Fantasy Tales,Stephen Jones,Running Press,2003-07-13,Paperback,288.0,3.46
1108,404,1708,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Reader's Guide to Fantasy,Baird Searles,Avon Books,1982-07-01,Paperback,217.0,3.91
1109,404,1716,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Red House by Edith Nesbit, Fiction, Fantasy & Magic",E. Nesbit,Aegypan,2006-09-01,Paperback,140.0,3.75
1110,404,1743,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Book of Fantasy,Jorge Luis Borges,Viking Books,1988-11-01,Hardcover,384.0,4.37
1111,404,1748,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Falling Woman (FANTASY MASTERWORKS),Pat Murphy,Gateway,2013-11-14,Kindle Edition,272.0,3.61
1112,404,1749,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Scarlet Plague: The Original Book: (Annotated): A Dark Fantasy Original,Jack London,RonnSays,2015-06-20,Kindle Edition,,3.6
1113,404,1754,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Sketching from the Imagination: Fantasy,Sean Andrew Murray,3DTotal Publishing,2014-11-25,Paperback,320.0,4.35
1116,404,1785,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Bloodmaiden: A Fantasy Anthology,Christine E. Schulze,Createspace,2010-04-10,Paperback,200.0,3.89
1121,404,1861,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, June 1984",Edward L. Ferman,"Mercury Press, Inc.",1984-06-01,Paperback,162.0,3.86
1122,404,1864,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Better Than 8: Fantasy,Erin Jamison,Tadpole Productions,2011-05-27,ebook,132.0,3.81
1124,404,1870,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Christmas Fantasy,K.T. Grant,Decadent Publishing,2010-12-12,ebook,69.0,2.75
1128,404,1897,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Magic Touch: 11 Urban/Paranormal Fantasy Novels,Becca Mills,,,ebook,,3.71
1129,404,1904,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Polish Fantasy,Wiesiek Powaga,Hippocrene Books,1997-07-01,Paperback,378.0,4.07
1134,404,1939,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Night Of Wishes (Hippo Fantasy),Michael Ende,,,,,4.1
1135,404,1940,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Billionaire's Favorite Fantasy,Jan Colley,Silhouette Books,2008-07-01,Paperback,187.0,2.83
1138,404,2002,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Science Fiction & Fantasy 2015 Edition,Rich Horton,Prime Books,2015-06-02,Kindle Edition,576.0,3.63
1140,404,2010,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Best of Marion Zimmer Bradley Fantasy Magazine Volume 1,Marion Zimmer Bradley,Aspect,1994-11-01,Paperback,256.0,3.9
1141,404,2011,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Science Fiction & Fantasy 2016,Rich Horton,Prime Books,2016-06-21,Paperback,576.0,3.7
1143,404,2017,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The American Fantasy Tradition,Brian M. Thomsen,Tor Books,2002-09-21,Hardcover,544.0,4.0
