,docID,position,term,label_x,term_before_x,term_after_x,inPrefixSuffix,tf,idf,isCapitalized,hasDescriptivePrefix,hasDescriptiveSuffix,hasIngredient,pred_label,actual_label,true=pred
4421,526,6,names Boba tea,False,many,bubble,0.0,1,0.5,True,0,0,0,False,False,True
4422,526,7,tea bubble,False,Boba,tea,0.0,1,0.5,False,0,0,0,False,False,True
4423,526,7,bubble,False,tea,tea,0.0,1,0.25,False,0,0,0,False,False,True
4424,526,8,tea,False,bubble,Well,0.0,3,0.037037037037037035,False,0,0,0,False,False,True
4425,526,8,bubble tea,True,tea,Well,0.0,1,0.25,False,0,0,0,False,True,False
4426,526,13,names,False,two,Its,0.0,2,0.25,False,0,0,0,False,False,True
4427,526,23,Melty,False,debate,gelatinous,0.0,1,0.5,True,0,0,0,False,False,True
4428,526,23,debate Melty,False,for,gelatinous,0.0,1,0.5,True,0,0,0,False,False,True
4429,526,24,gelatinous,False,Melty,gummy,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4430,526,24,debate Melty gelatinous,False,for,gummy,0.0,1,0.5,True,0,0,0,False,False,True
4431,526,25,gelatinous gummy,False,Melty,balls,0.0,1,0.5,False,0,0,0,False,False,True
4432,526,25,Melty gelatinous gummy,False,debate,balls,0.0,1,0.5,True,0,0,0,False,False,True
4433,526,25,gummy,False,gelatinous,balls,0.0,1,0.5,False,0,0,0,False,False,True
4434,526,26,gelatinous gummy balls,False,Melty,that,0.0,1,0.5,False,0,0,0,False,False,True
4435,526,37,describe,False,to,it,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4436,526,39,Black,False,it,phlegmatic,0.0,1,0.5,True,0,0,0,False,False,True
4437,526,40,phlegmatic,False,Black,chunks,0.0,1,0.5,False,0,0,0,False,False,True
4438,526,40,Black phlegmatic,False,it,chunks,0.0,1,0.5,True,0,0,0,False,False,True
4439,526,41,phlegmatic chunks,False,Black,of,0.0,1,0.5,False,0,0,0,False,False,True
4440,526,41,chunks,False,phlegmatic,of,0.0,1,0.5,False,0,0,0,False,False,True
4441,526,43,mucous,False,of,laden,0.0,1,0.5,False,0,0,0,False,False,True
4442,526,44,laden,False,mucous,smokers,0.0,1,0.5,False,0,0,0,False,False,True
4443,526,45,smokers,False,laden,lung,0.0,1,0.5,False,0,0,0,False,False,True
4444,526,45,laden smokers,False,mucous,lung,0.0,1,0.5,False,0,0,0,False,False,True
4445,526,45,mucous laden smokers,False,of,lung,0.0,1,0.5,False,0,0,0,False,False,True
4446,526,52,perspective,False,about,I,0.0,1,0.5,False,0,0,0,False,False,True
4447,526,54,happen,False,I,to,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4448,526,58,gooey,False,the,little,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4449,526,67,milky,False,of,green,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4450,526,69,tea,False,green,and,1.0,3,0.037037037037037035,False,1,0,0,True,False,False
4451,526,70,tea and,False,green,Eba,0.0,1,0.5,False,1,0,0,False,False,True
4452,526,70,and,False,tea,Eba,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
4453,526,71,and Eba,False,tea,Cafe,0.0,1,0.5,True,0,0,0,False,False,True
4454,526,71,tea and Eba,False,green,Cafe,0.0,1,0.5,True,1,0,0,False,False,True
4455,526,91,and,False,ASU,I,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
4456,526,94,pop,False,would,in,0.0,1,0.25,False,0,0,0,False,False,True
4457,526,102,vanished,False,they,without,0.0,1,0.5,False,0,0,0,False,False,True
4458,526,105,trace,False,a,I,0.0,1,0.5,False,0,0,0,False,False,True
4459,526,108,adrift,False,was,without,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4460,526,112,bubbly,False,convenient,study,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4461,526,115,fare,False,break,but,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
4462,526,124,stuck,False,was,in,0.0,1,0.25,False,0,0,0,False,False,True
4463,526,126,gridlock,False,in,on,0.0,1,0.5,False,0,0,0,False,False,True
4464,526,129,and,False,Broadway,what,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
4465,526,133,eyes,False,mine,behold,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4466,528,3,and,False,vibrant,lovely,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
4467,528,7,def,False,most,a,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4468,528,12,retro,False,on,tiki,0.0,1,0.5,False,0,0,0,False,False,True
4469,528,13,tiki,False,retro,And,0.0,1,0.5,False,0,0,0,False,False,True
4470,528,14,retro tiki And,False,on,they,0.0,1,0.5,True,0,0,0,False,False,True
4471,528,14,tiki And,False,retro,they,0.0,1,0.5,True,0,0,0,False,False,True
4472,528,14,And,False,tiki,they,0.0,1,0.030303030303030307,True,0,0,0,False,False,True
4473,528,18,dollar,False,two,mimosas,0.0,1,0.125,False,0,0,0,False,False,True
4474,528,19,dollar mimosas,False,two,for,0.0,1,0.5,False,0,0,0,False,False,True
4475,528,23,brunch yall,False,weekend,Thats,0.0,1,0.5,False,0,0,0,False,False,True
4476,528,23,yall,False,brunch,Thats,0.0,1,0.5,False,0,0,0,False,False,True
4477,528,31,brunch,False,about,which,0.0,3,0.07142857142857142,False,0,0,0,False,False,True
4478,528,37,considering,False,thing,its,0.0,1,0.14285714285714285,False,1,0,0,False,False,True
4479,528,44,Island,False,the,Eggs,0.0,1,0.5,True,0,0,0,False,False,True
4480,528,45,Island Eggs,False,the,Benedict,0.0,1,0.5,True,0,0,0,False,False,True
4481,528,46,Eggs Benedict,True,Island,with,0.0,1,0.5,True,0,0,0,False,True,False
4482,528,46,Benedict,False,Eggs,with,0.0,1,0.5,True,0,0,0,False,False,True
4483,528,49,kielbasa,True,the,and,1.0,1,0.5,False,0,0,0,True,True,True
4484,528,52,Hulas,False,the,Hangover,0.0,1,0.5,True,0,0,0,False,False,True
4485,528,53,Hulas Hangover,False,the,Hash,0.0,1,0.5,True,0,0,0,False,False,True
4486,528,53,Hangover,False,Hulas,Hash,0.0,1,0.5,True,0,0,0,False,False,True
4487,528,54,Hangover Hash,False,Hulas,The,0.0,1,0.5,True,0,0,0,False,False,True
4488,528,54,Hulas Hangover Hash,True,the,The,1.0,1,0.5,True,0,0,0,True,True,True
4489,528,56,eggs,False,The,benedict,1.0,2,0.05882352941176471,False,0,0,0,True,False,False
4490,528,65,sets,False,really,this,0.0,1,0.5,False,0,0,0,False,False,True
4491,528,67,dish,False,this,apart,0.0,1,0.05263157894736842,False,0,0,0,False,False,True
4492,528,79,atypical,False,the,meat,0.0,1,0.5,False,0,0,0,False,False,True
4493,528,80,meat,True,atypical,choices,1.0,2,0.030303030303030307,False,0,0,0,True,True,True
4494,528,87,pulled pork,False,Hawaiian,hash,1.0,2,0.16666666666666666,False,0,0,0,True,False,False
4495,528,88,pork hash,False,pulled,that,0.0,1,0.5,False,0,0,0,False,False,True
4496,528,101,practically black,False,were,in,0.0,1,0.5,False,0,0,0,False,False,True
4497,528,101,black,False,practically,in,0.0,1,0.14285714285714285,False,0,0,0,False,False,True
4498,528,109,and,False,others,the,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
4499,528,112,pork,False,pulled,was,0.0,2,0.037037037037037035,False,0,0,0,False,False,True
4500,528,119,shredded,False,bland,meat,0.0,1,0.3333333333333333,False,1,0,0,False,False,True
4501,528,120,shredded meat,False,bland,To,0.0,1,0.5,False,1,0,0,False,False,True
4502,528,120,meat,True,shredded,To,0.0,2,0.030303030303030307,False,1,0,0,False,True,False
4503,528,126,eggs,True,the,were,1.0,2,0.05882352941176471,False,0,0,0,True,True,True
4504,528,133,runny,False,no,yolk,0.0,1,0.5,False,0,0,0,False,False,True
4505,528,134,runny yolk,False,no,goodness,0.0,1,0.5,False,0,0,0,False,False,True
4506,528,134,yolk,False,runny,goodness,1.0,1,0.5,False,0,0,0,True,False,False
4507,528,136,Suck,False,goodness,Probably,0.0,1,0.5,True,0,0,0,False,False,True
4508,528,142,brunch,False,for,but,1.0,3,0.07142857142857142,False,0,0,0,False,False,True
4509,528,144,mimosas,True,but,and,1.0,2,0.2,False,0,0,0,True,True,True
4510,528,145,mimosas and,False,but,tacos,0.0,1,0.5,False,0,0,0,False,False,True
4511,528,146,and tacos,False,mimosas,may,0.0,1,0.5,False,0,0,0,False,False,True
4512,528,146,tacos,True,and,may,1.0,1,0.1111111111111111,False,0,0,0,True,True,True
4513,528,146,mimosas and tacos,False,but,may,0.0,1,0.5,False,0,0,0,False,False,True
4514,528,153,Tiki,False,The,Time,0.0,1,0.5,True,0,0,0,False,False,True
4515,530,8,Thai,False,lick,I,0.0,3,0.14285714285714285,True,0,0,0,False,False,True
4516,530,18,hand,False,heavy,with,0.0,1,0.125,False,0,0,0,False,False,True
4517,530,21,sodium,False,the,in,1.0,1,0.5,False,0,0,0,False,False,True
4518,530,30,aromatics,False,watering,that,0.0,1,0.5,False,0,0,0,False,False,True
4519,530,33,characterize,False,normally,Thai,0.0,1,0.5,False,0,0,0,False,False,True
4520,530,34,characterize Thai,False,normally,were,0.0,1,0.5,True,0,0,0,False,False,True
4521,530,39,basil,True,Sorry,lemongrass,1.0,1,0.14285714285714285,False,0,0,1,True,True,True
4522,530,40,basil lemongrass,False,Sorry,coconut,0.0,1,0.5,False,0,0,1,False,False,True
4523,530,40,lemongrass,True,basil,coconut,1.0,1,0.5,False,0,0,0,True,True,True
4524,530,41,lemongrass coconut,False,basil,milk,0.0,1,0.5,False,0,0,1,False,False,True
4525,530,43,milk and,False,coconut,galanga,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4526,530,43,and,False,milk,galanga,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
4527,530,43,coconut milk and,False,lemongrass,galanga,0.0,1,0.5,False,0,0,1,False,False,True
4528,530,44,galanga,True,and,Mixed,0.0,1,0.5,False,0,0,0,False,True,False
4529,530,44,milk and galanga,False,coconut,Mixed,0.0,1,0.5,False,0,0,0,False,False,True
4530,530,50,shoots,False,bamboo,and,0.0,2,0.25,False,0,0,0,False,False,True
4531,530,50,bamboo shoots,True,of,and,1.0,2,0.25,False,0,0,0,True,True,True
4532,530,51,and,False,shoots,green,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
4533,530,51,bamboo shoots and,False,of,green,0.0,1,0.5,False,0,0,0,False,False,True
4534,530,51,shoots and,False,bamboo,green,0.0,1,0.5,False,0,0,0,False,False,True
4535,530,53,beans,False,green,very,0.0,1,0.1,False,0,0,1,False,False,True
4536,530,56,adventurous and,False,very,the,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4537,530,56,and,False,adventurous,the,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
4538,530,58,bamboo,False,the,shoots,0.0,2,0.25,False,0,0,0,False,False,True
4539,530,59,shoots,False,bamboo,were,0.0,2,0.25,False,0,0,0,False,False,True
4540,530,59,bamboo shoots,True,the,were,1.0,2,0.25,False,0,0,0,True,True,True
4541,530,63,and mega,False,undercooked,crunchy,0.0,1,0.5,False,0,0,0,False,False,True
4542,530,63,mega,False,and,crunchy,0.0,1,0.25,False,0,0,0,False,False,True
4543,530,64,mega crunchy,False,and,Hot,0.0,1,0.5,False,0,0,0,False,False,True
4544,530,64,crunchy,False,mega,Hot,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4545,530,64,and mega crunchy,False,undercooked,Hot,0.0,1,0.5,False,0,0,0,False,False,True
4546,530,66,apparently,False,Hot,translates,0.0,1,0.3333333333333333,False,1,0,0,False,False,True
4547,530,67,apparently translates,False,Hot,to,0.0,1,0.5,False,1,0,0,False,False,True
4548,530,71,tingle,False,mild,on,0.0,1,0.5,False,0,0,0,False,False,True
4549,530,74,tongue,False,your,so,0.0,1,0.5,False,0,0,0,False,False,True
4550,530,80,sate,False,to,your,0.0,1,0.5,False,0,0,0,False,False,True
4551,530,102,caught,False,have,them,0.0,1,0.5,False,0,0,0,False,False,True
4552,530,112,Thai,False,better,to,0.0,3,0.14285714285714285,True,0,0,0,False,False,True
4553,604,2,exists,False,Tejas,for,0.0,2,0.5,False,0,0,0,False,False,True
4554,604,11,sell,False,to,awesome,0.0,1,0.25,False,0,0,0,False,False,True
4555,604,13,margaritas,True,awesome,at,1.0,5,0.2,False,0,0,0,True,True,True
4556,604,32,punch,False,sucker,you,0.0,1,1.0,False,0,0,0,False,False,True
4557,604,45,orca,False,an,playing,0.0,1,1.0,False,0,0,0,False,False,True
4558,604,63,beauty,False,of,And,0.0,1,0.5,False,0,0,0,False,False,True
4559,604,64,beauty And,False,of,the,0.0,1,1.0,True,0,0,0,False,False,True
4560,604,69,enforce,False,they,a,0.0,1,0.5,False,0,0,0,False,False,True
4561,604,72,margarita,True,three,limit,1.0,1,1.0,False,0,0,0,True,True,True
4562,604,97,frozen,False,basic,or,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4563,604,102,and,False,rocks,is,0.0,15,0.0010050251256281408,False,0,1,0,False,False,True
4564,604,108,Z,False,the,Top,0.0,1,1.0,True,0,0,0,False,False,True
4565,604,110,Shelf,False,Top,and,0.0,1,1.0,True,0,0,0,False,False,True
4566,604,111,and,False,Shelf,the,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4567,604,111,Shelf and,False,Top,the,0.0,1,1.0,True,0,0,0,False,False,True
4568,604,113,Chambord,True,the,and,1.0,1,1.0,True,0,0,0,True,True,True
4569,604,114,and,False,Chambord,the,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4570,604,114,Chambord and,False,the,the,1.0,1,1.0,True,0,0,0,False,False,True
4571,604,117,Watermelon,False,Frozen,and,0.0,1,1.0,True,0,0,1,False,False,True
4572,604,118,Frozen Watermelon and,False,the,the,1.0,1,1.0,True,0,0,1,False,False,True
4573,604,118,Watermelon and,False,Frozen,the,0.0,1,1.0,True,0,0,1,False,False,True
4574,604,118,and,False,Watermelon,the,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4575,604,122,and,False,Marnier,I,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4576,604,122,Marnier and,False,Grand,I,0.0,1,1.0,True,0,0,0,False,False,True
4577,604,126,sensing,False,youre,the,0.0,1,1.0,False,0,0,0,False,False,True
4578,604,142,condition,False,the,discussed,0.0,1,0.5,False,0,0,0,False,False,True
4579,604,143,discussed,False,condition,above,0.0,1,1.0,False,0,0,0,False,False,True
4580,604,143,condition discussed,False,the,above,0.0,1,1.0,False,0,0,0,False,False,True
4581,604,151,margaritas,True,the,but,1.0,5,0.2,False,0,0,0,True,True,True
4582,604,163,care,False,to,that,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
4583,604,166,Brunch,False,much,is,0.0,1,0.5,True,0,0,0,False,False,True
4584,604,176,and,False,up,indulge,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4585,604,182,dollar mimosa,False,three,their,0.0,1,1.0,False,0,0,0,False,False,True
4586,604,182,mimosa,True,dollar,their,1.0,1,1.0,False,0,0,0,True,True,True
4587,604,185,dollar,False,three,top,0.0,3,0.125,False,0,0,0,False,False,True
4588,604,187,shelf,False,top,doityourself,0.0,1,0.5,False,0,0,0,False,False,True
4589,604,189,doityourself bloody,False,shelf,mary,0.0,1,1.0,False,0,0,0,False,False,True
4590,604,189,bloody,False,doityourself,mary,0.0,1,1.0,False,0,0,0,False,False,True
4591,604,190,mary,False,bloody,bar,0.0,1,1.0,False,0,0,0,False,False,True
4592,604,190,bloody mary,True,doityourself,bar,1.0,1,1.0,False,0,0,0,True,True,True
4593,604,195,fixins,False,the,including,0.0,1,1.0,False,0,0,0,False,False,True
4594,604,198,beef jerky,True,including,stir,1.0,1,1.0,False,0,0,0,True,True,True
4595,604,199,stir,False,jerky,sticks,0.0,1,1.0,False,0,0,0,False,False,True
4596,604,199,jerky stir,False,beef,sticks,0.0,1,1.0,False,0,0,0,False,False,True
4597,604,200,stir sticks,False,jerky,or,0.0,1,1.0,False,0,0,0,False,False,True
4598,604,200,sticks,False,stir,or,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4599,604,204,margaritas,True,epic,The,0.0,5,0.2,False,0,0,0,True,True,True
4600,604,207,and,False,chicken,potato,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4601,604,208,and potato,False,chicken,hash,0.0,2,0.5,False,0,0,1,False,False,True
4602,604,209,hash,False,potato,is,0.0,2,0.2,False,0,0,0,False,False,True
4603,604,209,and potato hash,False,chicken,is,0.0,2,0.5,False,0,0,1,False,False,True
4604,604,225,sage,False,savory,chicken,0.0,1,1.0,False,0,0,1,False,False,True
4605,604,228,and potato,False,chicken,hash,0.0,2,0.5,False,0,0,1,False,False,True
4606,604,228,potato,False,and,hash,0.0,2,0.06666666666666668,False,0,0,1,False,False,True
4607,604,229,hash,False,potato,and,0.0,2,0.2,False,0,0,0,False,False,True
4608,604,229,potato hash,False,and,and,1.0,2,0.5,False,0,0,1,True,False,False
4609,604,230,hash and,False,potato,had,0.0,1,1.0,False,0,0,0,False,False,True
4610,604,230,and,False,hash,had,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4611,604,255,loves,False,Man,it,0.0,1,0.25,False,0,0,0,False,False,True
4612,604,268,jerk,False,or,chicken,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4613,604,270,salad,False,chicken,instead,0.0,1,0.037037037037037035,False,0,0,0,False,False,True
4614,604,291,drinks and,False,all,half,0.0,1,0.2,False,0,0,0,False,False,True
4615,604,294,appetizers,False,price,Id,0.0,1,0.1111111111111111,False,1,0,0,False,False,True
4616,604,298,Cast,False,the,Iron,0.0,1,1.0,True,0,0,0,False,False,True
4617,604,299,Iron,False,Cast,Skillet,0.0,1,1.0,True,0,0,0,False,False,True
4618,604,300,Skillet,False,Iron,Dumplings,0.0,1,1.0,True,0,0,0,False,False,True
4619,604,300,Iron Skillet,False,Cast,Dumplings,0.0,1,1.0,True,0,0,0,False,False,True
4620,604,300,Cast Iron Skillet,False,the,Dumplings,0.0,1,1.0,True,0,0,0,False,False,True
4621,604,301,Skillet Dumplings,False,Iron,that,0.0,1,1.0,True,0,0,0,False,False,True
4622,604,301,Iron Skillet Dumplings,False,Cast,that,0.0,1,1.0,True,0,0,0,False,False,True
4623,604,308,Asian pot,False,round,stickers,0.0,1,1.0,True,1,0,0,False,False,True
4624,604,309,pot stickers,False,Asian,that,0.0,1,1.0,False,0,0,0,False,False,True
4625,604,309,stickers,False,pot,that,0.0,1,1.0,False,0,0,0,False,False,True
4626,604,313,sizzlin,False,out,in,0.0,1,1.0,False,0,1,0,False,False,True
4627,604,316,chile,False,sweet,sauce,0.0,1,1.0,False,0,0,0,False,False,True
4628,604,317,sauce,False,chile,or,0.0,1,0.021739130434782608,False,1,0,0,False,False,True
4629,604,320,Tortilla,False,the,Soup,0.0,1,1.0,True,0,0,0,False,False,True
4630,604,321,Tortilla Soup,True,the,which,1.0,1,1.0,True,0,0,0,True,True,True
4631,604,321,Soup,False,Tortilla,which,0.0,1,0.5,True,0,0,0,False,False,True
4632,604,330,avocado,True,with,and,1.0,1,0.3333333333333333,False,0,0,1,True,True,True
4633,604,331,avocado and,False,with,lots,0.0,1,1.0,False,0,0,1,False,False,True
4634,604,334,chunky,False,of,chicken,0.0,1,1.0,False,0,0,0,False,False,True
4635,604,337,margaritas,True,The,are,1.0,5,0.2,False,0,0,0,True,True,True
4636,604,340,ass,False,bad,and,0.0,1,0.25,False,0,0,0,False,False,True
4637,604,341,and,False,ass,they,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4638,604,346,em,False,Let,get,0.0,1,0.5,False,0,0,0,False,False,True
4639,604,354,and,False,Oh,the,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
4640,604,363,margaritas,True,the,so,1.0,5,0.2,False,0,0,0,True,True,True
4641,605,6,And,False,weakness,that,0.0,1,0.030303030303030307,True,0,0,0,False,False,True
4642,605,10,slushy,False,is,drinks,0.0,1,1.0,False,0,0,0,False,False,True
4643,605,11,slushy drinks,False,is,Slush,0.0,1,1.0,False,0,0,0,False,False,True
4644,605,11,drinks,False,slushy,Slush,0.0,2,0.030303030303030307,False,0,0,0,False,False,True
4645,605,12,slushy drinks Slush,False,is,puppies,0.0,1,1.0,True,0,0,0,False,False,True
4646,605,13,drinks Slush puppies,False,slushy,Mr,0.0,1,1.0,True,0,0,0,False,False,True
4647,605,13,puppies,False,Slush,Mr,0.0,1,1.0,False,0,0,0,False,False,True
4648,605,13,Slush puppies,True,drinks,Mr,0.0,1,1.0,True,0,0,0,False,True,False
4649,605,14,Slush puppies Mr,False,drinks,Mistys,0.0,1,1.0,True,0,0,0,False,False,True
4650,605,14,Mr,False,puppies,Mistys,0.0,1,0.25,True,0,0,0,False,False,True
4651,605,14,puppies Mr,False,Slush,Mistys,0.0,1,1.0,True,0,0,0,False,False,True
4652,605,15,puppies Mr Mistys,False,Slush,Icees,0.0,1,1.0,True,0,0,0,False,False,True
4653,605,16,Icees,True,Mistys,and,1.0,1,1.0,True,0,0,0,True,True,True
4654,605,16,Mr Mistys Icees,False,puppies,and,0.0,1,1.0,True,0,0,0,False,False,True
4655,605,16,Mistys Icees,False,Mr,and,0.0,1,1.0,True,0,0,0,False,False,True
4656,605,17,and,False,Icees,the,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
4657,605,17,Icees and,False,Mistys,the,0.0,1,1.0,True,0,0,0,False,False,True
4658,605,17,Mistys Icees and,False,Mr,the,0.0,1,1.0,True,0,0,0,False,False,True
4659,605,24,pina,False,the,colada,0.0,1,1.0,False,0,0,0,False,False,True
4660,605,25,colada,False,pina,Which,0.0,1,1.0,False,0,0,0,False,False,True
4661,605,25,pina colada,True,the,Which,0.0,1,1.0,False,0,0,0,False,True,False
4662,605,29,nutshell,False,a,is,0.0,1,1.0,False,0,0,0,False,False,True
4663,605,35,Tuesdays,False,Fat,Its,0.0,1,1.0,True,0,0,0,False,False,True
4664,605,38,sugar,False,pure,and,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
4665,605,39,and,False,sugar,ice,0.0,4,0.0010050251256281408,False,0,1,0,False,False,True
4666,605,39,sugar and,False,pure,ice,0.0,1,1.0,False,0,1,0,False,False,True
4667,605,40,sugar and ice,False,pure,blended,0.0,1,1.0,False,0,0,0,False,False,True
4668,605,40,ice,False,and,blended,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
4669,605,41,ice blended,False,and,into,0.0,1,1.0,False,0,0,0,False,False,True
4670,605,41,and ice blended,False,sugar,into,0.0,1,1.0,False,0,0,0,False,False,True
4671,605,41,blended,False,ice,into,0.0,1,0.5,False,0,0,0,False,False,True
4672,605,52,drinks,False,frozen,taste,0.0,2,0.030303030303030307,False,0,0,0,False,False,True
4673,605,59,Octane,False,the,Pina,0.0,2,0.5,True,0,0,0,False,False,True
4674,605,60,Pina,False,Octane,Colada,0.0,1,1.0,True,0,0,0,False,False,True
4675,605,61,Octane Pina Colada,False,the,thing,0.0,1,1.0,True,0,0,0,False,False,True
4676,605,61,Pina Colada,False,Octane,thing,1.0,1,1.0,True,0,0,0,True,False,False
4677,605,63,Blue,False,thing,Raspberry,0.0,1,1.0,True,0,0,0,False,False,True
4678,605,64,Blue Raspberry,False,thing,and,1.0,1,1.0,True,0,0,1,True,False,False
4679,605,65,and,False,Raspberry,Mango,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
4680,605,65,Blue Raspberry and,False,thing,Mango,0.0,1,1.0,True,0,0,1,False,False,True
4681,605,66,Mango,False,and,are,1.0,1,0.5,True,0,1,1,True,False,False
4682,605,82,frozen,False,theyre,it,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
4683,605,86,longer,False,much,to,0.0,1,0.5,False,0,0,0,False,False,True
4684,605,88,sip,False,to,one,0.0,1,0.5,False,0,0,0,False,False,True
4685,605,95,drink,False,mixed,saving,0.0,1,0.06666666666666668,False,0,0,0,False,False,True
4686,605,99,and,False,money,still,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
4687,605,101,messing,False,still,you,0.0,1,1.0,False,0,0,0,False,False,True
4688,606,2,Cerretas,False,and,have,1.0,1,1.0,True,0,0,0,False,False,True
4689,606,6,history,False,some,Probably,0.0,1,1.0,False,0,0,0,False,False,True
4690,606,16,filled,False,is,with,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4691,606,21,cookie,True,of,cutter,1.0,1,0.1111111111111111,False,0,0,0,True,True,True
4692,606,23,homes,False,cutter,surrounded,0.0,1,1.0,False,0,0,0,False,False,True
4693,606,24,surrounded,False,homes,by,0.0,1,1.0,False,0,0,0,False,False,True
4694,606,24,homes surrounded,False,cutter,by,0.0,1,1.0,False,0,0,0,False,False,True
4695,606,28,concrete,False,foot,security,0.0,1,1.0,False,0,0,0,False,False,True
4696,606,30,security gates,False,concrete,that,0.0,1,1.0,False,0,0,0,False,False,True
4697,606,30,gates,False,security,that,0.0,1,1.0,False,0,0,0,False,False,True
4698,606,30,concrete security gates,False,foot,that,0.0,1,1.0,False,0,0,0,False,False,True
4699,606,33,dysfunctional,False,house,kiddo,0.0,1,1.0,False,0,0,0,False,False,True
4700,606,34,dysfunctional kiddo,False,house,families,0.0,1,1.0,False,0,0,0,False,False,True
4701,606,34,kiddo,False,dysfunctional,families,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4702,606,35,dysfunctional kiddo families,False,house,and,0.0,1,1.0,False,0,0,0,False,False,True
4703,606,35,kiddo families,False,dysfunctional,and,0.0,1,1.0,False,0,0,0,False,False,True
4704,606,35,families,False,kiddo,and,0.0,1,1.0,False,0,0,0,False,False,True
4705,606,36,families and,False,kiddo,promote,0.0,1,1.0,False,0,0,0,False,False,True
4706,606,37,and promote,False,families,a,0.0,1,1.0,False,0,0,0,False,False,True
4707,606,47,girls,False,valley,vocabulary,0.0,1,1.0,False,0,0,0,False,False,True
4708,606,48,vocabulary,False,girls,So,0.0,1,1.0,False,0,0,0,False,False,True
4709,606,54,cutesy,False,visited,pootsy,0.0,1,1.0,False,0,0,0,False,False,True
4710,606,55,cutesy pootsy,False,visited,downtown,0.0,1,1.0,False,0,0,0,False,False,True
4711,606,55,pootsy,False,cutesy,downtown,0.0,1,1.0,False,0,0,0,False,False,True
4712,606,55,visited cutesy pootsy,False,we,downtown,0.0,1,1.0,False,0,0,0,False,False,True
4713,606,57,Glendale,False,downtown,it,0.0,2,0.5,True,0,0,0,False,False,True
4714,606,61,memorable,False,a,experience,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
4715,606,69,and,False,times,regardless,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
4716,606,70,and regardless,False,times,of,0.0,1,1.0,False,0,0,0,False,False,True
4717,606,73,childlike,False,age,glee,0.0,1,1.0,False,0,0,0,False,False,True
4718,606,74,glee,False,childlike,paints,0.0,1,1.0,False,0,0,0,False,False,True
4719,606,75,childlike glee paints,False,age,the,0.0,1,1.0,False,0,0,0,False,False,True
4720,606,75,glee paints,False,childlike,the,0.0,1,1.0,False,0,0,0,False,False,True
4721,606,89,chocolate,True,by,rivers,1.0,1,0.07692307692307693,False,0,0,0,True,True,True
4722,606,90,chocolate rivers,False,by,marshmallow,0.0,1,1.0,False,0,0,0,False,False,True
4723,606,90,rivers,False,chocolate,marshmallow,0.0,1,1.0,False,0,0,0,False,False,True
4724,606,91,rivers marshmallow,False,chocolate,clouds,0.0,1,1.0,False,0,1,0,False,False,True
4725,606,91,marshmallow,True,rivers,clouds,1.0,1,1.0,False,1,1,0,True,True,True
4726,606,92,clouds,False,marshmallow,edible,0.0,1,1.0,False,0,0,0,False,False,True
