docID,position,term,label_x,term_before_x,term_after_x,inPrefixSuffix,tf,idf,isCapitalized,hasDescriptivePrefix,hasDescriptiveSuffix,hasIngredient,pred_label,actual_label,true=pred
230,23,condition,False,better,though,0.0,1,0.5,False,0,0,0,False,False,True
523,63,pseudoMexican food,False,worst,in,0.0,1,1.0,True,0,0,0,False,False,True
1003,53,au lait,False,cafe,which,0.0,2,0.5,False,0,0,0,False,False,True
528,146,mimosas and tacos,False,but,may,0.0,1,0.5,False,0,0,0,False,False,True
528,80,meat,True,atypical,choices,1.0,2,0.030303030303030307,False,0,0,0,True,True,True
274,129,sticks,False,couple,of,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
358,9,eating menudo,False,to,with,0.0,1,1.0,False,0,0,0,False,False,True
91,21,and tear,False,setup,down,0.0,1,1.0,False,0,0,0,False,False,True
119,158,goodThe,False,really,lasagna,0.0,1,1.0,True,0,0,0,False,False,True
259,71,Sauce Kung Pao,False,Szechuan,Beef,0.0,1,1.0,True,0,0,0,False,False,True
44,257,peach,False,the,ice,1.0,3,0.25,False,0,0,1,True,False,False
47,9,and wowWe,False,Brunch,did,0.0,1,1.0,True,0,0,0,False,False,True
508,16,rained,False,and,down,0.0,1,1.0,False,0,0,0,False,False,True
359,23,Chips,True,us,and,1.0,1,1.0,True,0,0,0,True,True,True
500,49,fruit,False,fresh,Why,0.0,1,0.25,False,0,0,0,False,False,True
80,123,browse,False,and,Otherwise,0.0,1,1.0,False,0,0,0,False,False,True
158,67,swipe,False,they,your,0.0,1,1.0,False,0,0,0,False,False,True
526,70,and,False,tea,Eba,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
119,91,included,False,appetizers,two,0.0,2,0.16666666666666666,False,0,0,0,False,False,True
513,298,flavored ring,False,salt,pop,0.0,1,1.0,False,0,0,0,False,False,True
518,90,and garlic,False,mint,It,0.0,1,1.0,False,0,0,1,False,False,True
257,83,Starbucks,False,serves,and,0.0,1,0.5,True,0,0,0,False,False,True
46,218,Nutella,True,and,as,1.0,1,0.5,True,0,0,0,True,True,True
271,60,buck,False,a,off,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
1034,53,greens,False,mixed,very,0.0,1,1.0,False,0,0,1,False,False,True
1002,93,manchurian balls,True,carby,egg,1.0,1,1.0,False,1,1,0,True,True,True
612,153,Tiki,False,The,Time,0.0,1,0.5,True,0,0,0,False,False,True
204,96,meatloaf and,False,the,he,0.0,1,1.0,False,0,0,0,False,False,True
610,94,mushrooms,False,grilled,and,0.0,1,0.2,False,0,0,1,True,False,False
509,41,indisputable,False,the,unassailable,0.0,1,1.0,False,0,1,0,False,False,True
46,79,roasted bone marrow,True,the,which,1.0,1,1.0,False,0,0,1,True,True,True
163,65,pasta,False,the,noodles,1.0,4,0.05555555555555555,False,1,0,0,True,False,False
605,52,drinks,False,frozen,taste,0.0,2,0.030303030303030307,False,0,0,0,True,False,False
618,118,Casa Reynoso grew,False,cheese,on,0.0,1,1.0,True,0,0,0,False,False,True
268,32,and,False,plantains,braised,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
119,125,prix,False,the,fixe,0.0,1,1.0,False,0,0,0,False,False,True
610,392,changed,False,has,very,0.0,1,0.25,False,0,0,0,False,False,True
244,76,snacking,False,after,on,0.0,1,1.0,False,0,0,0,False,False,True
134,106,and,False,lentils,had,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
509,338,hiding,False,theyre,up,0.0,1,1.0,False,0,0,0,False,False,True
146,236,and,False,bit,as,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
608,139,and asparagus,False,salmon,floating,0.0,1,1.0,False,0,0,1,False,False,True
609,41,chunks,False,phlegmatic,of,0.0,1,0.5,False,0,0,0,False,False,True
262,56,rice,False,and,pilaf,0.0,2,0.05,False,0,0,0,True,False,False
265,129,hand,False,heavy,with,0.0,1,0.125,False,0,0,0,False,False,True
513,199,Dagwood,False,my,which,0.0,2,0.5,True,0,0,0,False,False,True
110,115,dan,False,the,dan,0.0,2,0.5,False,0,0,0,False,False,True
124,66,promptly,False,were,served,0.0,1,1.0,False,0,0,0,False,False,True
520,8,food,False,Salvadoran,Its,0.0,3,0.005405405405405407,False,0,0,0,False,False,True
107,195,brushetta,True,our,The,0.0,3,0.3333333333333333,False,0,0,0,True,True,True
266,74,cheese,False,cheddar,and,0.0,1,0.025,False,0,0,0,True,False,False
608,110,lox,False,yeah,me,0.0,1,1.0,False,0,0,0,False,False,True
528,18,dollar,False,two,mimosas,0.0,1,0.125,False,0,0,0,False,False,True
1013,18,Buddha,False,the,bowl,0.0,1,1.0,True,0,0,0,False,False,True
44,224,mango slush and,False,The,the,0.0,1,1.0,False,1,1,1,False,False,True
608,107,asparagus pasta thinking,False,with,Heck,0.0,1,1.0,False,0,0,1,False,False,True
112,153,sealed packages,False,in,ugh,0.0,1,1.0,False,0,0,0,False,False,True
39,75,sliced sprinkled,False,thinly,with,0.0,1,1.0,False,0,0,0,False,False,True
396,11,peaches salad,True,and,and,1.0,1,1.0,False,0,0,0,True,True,True
192,25,joints nowadays,False,food,be,0.0,1,1.0,False,0,0,0,False,False,True
1001,59,pulled noodles,False,hand,which,0.0,1,0.5,False,0,0,0,False,False,True
47,108,eggs and,False,poached,smothered,0.0,1,0.5,False,0,0,0,False,False,True
168,19,poutine Poutine,False,the,was,1.0,1,1.0,True,0,1,0,True,False,False
501,257,ways,False,person,Nyet,0.0,1,1.0,False,0,0,0,False,False,True
638,9,cheesecake and,False,brulea,the,0.0,1,0.5,False,0,0,0,False,False,True
516,18,casing,False,naturel,They,0.0,1,1.0,False,0,0,0,False,False,True
506,105,and pinto beans,False,tortillas,have,0.0,1,1.0,False,0,0,1,False,False,True
83,81,beef noodle,True,a,The,0.0,2,0.5,False,0,0,0,False,True,False
119,130,excellentThe,False,was,main,0.0,1,1.0,True,0,0,0,False,False,True
239,108,food,False,the,court,0.0,5,0.005405405405405407,False,0,0,0,False,False,True
608,137,salmon,True,of,and,1.0,2,0.125,False,0,0,0,True,True,True
618,115,blue cheese,True,quality,Casa,1.0,1,0.3333333333333333,False,0,0,0,True,True,True
509,437,reasons,False,pithy,got,0.0,1,1.0,False,0,0,0,False,False,True
271,238,hummus,True,craptastic,crispy,1.0,1,0.125,False,0,0,0,True,True,True
110,111,combinations,False,flavour,I,0.0,1,0.2,False,0,0,0,False,False,True
520,65,rice,False,white,and,0.0,1,0.05,False,0,0,0,False,False,True
224,84,Hawaiian Pizza,True,a,a,1.0,1,1.0,True,0,0,0,True,True,True
229,91,and,False,flavor,the,0.0,3,0.0010050251256281408,False,1,0,0,False,False,True
613,241,mushrooms onions,False,wild,Monterey,0.0,1,1.0,False,0,0,1,False,False,True
513,28,pastrami cheddar,False,ham,lettuce,0.0,1,1.0,False,0,0,0,False,False,True
225,83,Christmas,False,anniversaries,etc,0.0,1,0.5,True,0,0,0,False,False,True
258,300,and melted,False,scallions,cheese,0.0,1,1.0,False,0,0,0,False,False,True
116,162,confused,False,really,when,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
202,24,buy,False,dont,anything,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
614,42,salmon plz,False,and,Tried,0.0,1,1.0,False,0,0,0,False,False,True
1032,10,portabello,False,their,mushroom,0.0,1,1.0,False,0,0,0,False,False,True
234,204,faces,False,it,the,0.0,1,0.5,False,0,0,0,False,False,True
251,82,overtly,False,not,nice,0.0,1,1.0,False,0,0,0,False,False,True
219,67,pot roast,True,the,We,1.0,1,0.5,False,0,0,0,True,True,True
618,181,manteca,False,of,lard,0.0,1,1.0,False,0,1,0,False,False,True
508,151,food,False,of,you,0.0,1,0.005405405405405407,False,0,0,0,False,False,True
1026,59,venue,False,intimate,with,0.0,1,1.0,False,0,1,0,False,False,True
523,59,Consistently,False,burrito,the,0.0,1,1.0,True,0,0,0,False,False,True
161,63,pizza and,False,of,the,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
513,135,sauce,True,in,and,1.0,2,0.021739130434782608,False,1,0,0,True,True,True
64,25,lunch,False,late,on,0.0,1,0.043478260869565216,False,0,0,0,False,False,True
152,43,and,False,once,awhile,0.0,9,0.0010050251256281408,False,0,0,0,False,False,True
47,96,Emmas Benny,False,biscuit,Warm,0.0,1,1.0,True,0,0,0,False,False,True
52,42,chirashi salmon,False,ordered,teriyaki,0.0,1,1.0,False,0,0,0,False,False,True
211,176,slaw juice,False,little,in,0.0,1,1.0,False,0,0,0,False,False,True
612,146,tacos,True,and,may,1.0,1,0.1111111111111111,False,0,0,0,True,True,True
83,70,soup,False,the,dumplings,0.0,2,0.0625,False,0,1,0,False,False,True
1014,50,Dolsot Bibimbap,False,Tofu,which,0.0,1,1.0,True,0,0,0,False,False,True
395,63,Christmas decorations,False,Their,that,0.0,1,1.0,True,0,0,0,False,False,True
223,82,tastier,False,be,than,0.0,1,1.0,False,0,0,0,False,False,True
44,116,oolong milk,False,tea,tea,0.0,2,0.5,False,0,0,0,False,False,True
515,99,stupendous,False,also,with,0.0,1,1.0,False,0,0,0,False,False,True
516,29,meatloaf Hey,False,of,whatever,0.0,1,1.0,True,0,0,0,False,False,True
508,4,fiend,False,hummus,I,0.0,1,1.0,False,0,0,0,False,False,True
149,64,and,False,late,were,0.0,12,0.0010050251256281408,False,0,0,0,False,False,True
614,40,tomato jam and,False,one,salmon,0.0,1,1.0,False,0,0,1,False,False,True
21,42,dietary restrictions and,False,has,needs,0.0,1,1.0,False,0,0,0,False,False,True
1005,13,pulled,False,hand,noodles,0.0,1,0.1,False,0,0,0,False,False,True
271,294,la,False,cest,vie,0.0,1,1.0,False,0,0,0,False,False,True
613,342,potatoes,True,order,I,1.0,1,0.16666666666666666,False,0,0,0,True,True,True
613,41,J P,False,that,Pancakes,0.0,1,1.0,True,0,0,0,False,False,True
1002,39,avoid,False,seating,the,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
129,48,toast,True,eggs,bacon,1.0,2,0.1,False,0,0,0,True,True,True
1014,12,and,False,reviews,drooling,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
157,107,Yummy sushi,False,complaints,if,0.0,1,1.0,True,0,0,0,False,False,True
513,131,cheese,True,and,concoctions,1.0,2,0.025,False,0,1,0,True,True,True
254,61,and Poutine,False,Sausage,The,0.0,1,1.0,True,0,0,0,False,False,True
618,95,sauce,False,red,was,0.0,2,0.021739130434782608,False,0,0,0,False,False,True
192,51,machines,False,new,inside,0.0,1,1.0,False,0,0,0,False,False,True
188,46,guests,False,your,can,0.0,1,1.0,False,0,0,0,False,False,True
142,72,YummyThe,False,centres,waiter,0.0,1,1.0,True,1,0,0,False,False,True
110,35,gristly,False,wasnt,it,0.0,1,1.0,False,0,0,0,False,False,True
509,118,Shark,False,is,Beer,0.0,1,1.0,True,0,0,0,False,False,True
41,155,dishes,False,two,I,0.0,1,0.0625,False,0,0,0,False,False,True
81,46,Signature roll salmon,False,Maki,scallop,0.0,1,1.0,True,0,0,0,False,False,True
128,27,Mexican,False,good,food,0.0,2,0.0625,True,0,0,0,False,False,True
272,119,bowling,False,crappy,beer,0.0,1,1.0,False,0,0,0,False,False,True
195,106,oxtail fries,True,called,which,1.0,1,1.0,False,0,0,0,True,True,True
1032,12,mushroom sandwich,False,portabello,and,0.0,1,1.0,False,0,1,0,False,False,True
1002,25,beat,False,the,hakka,0.0,1,0.5,False,0,0,0,False,False,True
606,207,chocolatiers,False,grown,and,0.0,1,1.0,False,0,0,0,False,False,True
628,20,Regarding,False,flavours,the,0.0,1,0.5,True,0,0,0,False,False,True
136,81,hands,False,wash,its,0.0,1,0.5,False,0,0,0,False,False,True
246,46,fries,True,cheese,were,1.0,2,0.03448275862068965,False,1,0,0,True,True,True
610,96,and onions,False,mushrooms,That,0.0,1,1.0,False,1,0,1,False,False,True
216,18,Cha entree,False,Pad,Both,0.0,1,1.0,True,0,0,0,False,False,True
613,272,discern,False,hardly,the,0.0,1,1.0,False,0,0,0,False,False,True
167,112,food,False,the,would,0.0,3,0.005405405405405407,False,0,0,0,False,False,True
161,133,and,False,cheap,the,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
149,13,breakfast and,False,for,a,0.0,1,0.5,False,0,0,0,False,False,True
613,454,walk,False,wont,away,0.0,1,0.125,False,0,0,0,False,False,True
119,253,sticky,False,have,toffee,0.0,1,1.0,False,0,0,0,False,False,True
136,57,elementary schools,False,in,where,0.0,1,1.0,False,0,0,0,False,False,True
618,117,Reynoso,False,Casa,grew,0.0,1,1.0,True,0,0,0,False,False,True
100,324,Boom frites,True,famous,are,1.0,1,1.0,True,0,0,0,True,True,True
169,38,and,False,time,a,0.0,12,0.0010050251256281408,False,1,1,0,False,False,True
1014,58,fried,False,the,tofu,0.0,1,0.05,False,0,0,0,False,False,True
161,62,pizza,True,of,and,1.0,6,0.05,False,0,0,0,True,True,True
7,79,vegetarian and,False,chicken,they,0.0,1,0.25,False,0,0,0,False,False,True
610,252,billion,False,Ten,times,0.0,1,1.0,False,0,0,0,False,False,True
122,156,grandmothers,False,fussy,home,0.0,1,1.0,False,0,0,0,False,False,True
37,58,cookie,True,homemade,ice,1.0,3,0.1111111111111111,False,0,0,0,True,True,True
44,281,sugar,True,no,in,1.0,1,0.1111111111111111,False,0,0,0,True,True,True
604,308,Asian pot,False,round,stickers,0.0,1,1.0,True,1,0,0,False,False,True
259,62,Taos,False,General,Chicken,0.0,1,1.0,True,0,0,0,False,False,True
128,133,and,False,good,it,0.0,12,0.0010050251256281408,False,0,0,0,False,False,True
525,59,sauce hurts,False,tomato,when,0.0,1,0.5,False,0,0,0,False,False,True
147,95,included,False,that,two,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
614,53,Food,False,opening,and,0.0,1,0.16666666666666666,True,0,0,0,False,False,True
368,32,tomato pasta and,False,the,it,1.0,1,1.0,False,0,0,1,True,False,False
605,38,sugar,False,pure,and,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
21,212,mac and,False,the,cheese,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
196,65,avoid,False,is,this,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
262,12,started,False,I,with,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
620,50,shoots,False,bamboo,and,0.0,2,0.25,False,0,0,0,False,False,True
639,13,food,False,drinks,and,0.0,3,0.005405405405405407,False,0,0,0,False,False,True
528,12,retro,False,on,tiki,0.0,1,0.5,False,0,0,0,False,False,True
107,260,inhouse,False,made,and,0.0,1,1.0,False,0,0,0,False,False,True
610,17,and,False,toenails,make,0.0,7,0.0010050251256281408,False,0,0,0,False,False,True
37,60,ice cream,False,cookie,sandwiches,0.0,1,0.2,False,1,0,0,False,False,True
147,108,Chaletsized,False,Swiss,gravies,0.0,1,1.0,True,0,0,0,False,False,True
246,44,chili,False,The,cheese,1.0,2,0.5,False,0,0,0,True,False,False
170,16,bagels and,False,NYC,they,0.0,2,0.5,False,0,0,0,False,False,True
35,40,lighting and orange,False,red,menu,0.0,1,1.0,False,0,0,1,False,False,True
526,129,and,False,Broadway,what,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
119,54,and graciously,False,out,moved,0.0,1,1.0,False,0,0,0,False,False,True
111,20,lemon curd,True,The,tasted,1.0,1,1.0,False,1,0,1,True,True,True
171,84,and,False,spicy,I,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
1018,55,frightened,False,the,doggy,0.0,1,1.0,False,0,0,0,False,False,True
93,36,pepper omelet,False,red,and,0.0,1,1.0,False,0,0,0,False,False,True
501,259,Nyet,False,Nyet,Nyet,0.0,3,0.3333333333333333,True,0,0,0,False,False,True
245,62,chips,True,The,were,1.0,1,0.08333333333333333,False,0,0,0,True,True,True
605,39,sugar and,False,pure,ice,0.0,1,1.0,False,0,1,0,False,False,True
31,89,fried sole,False,the,fish,0.0,1,1.0,False,0,0,0,False,False,True
262,155,dessert,True,do,but,1.0,1,0.125,False,0,0,0,True,True,True
610,247,salted,False,bejeezus,out,0.0,1,1.0,False,0,0,0,False,False,True
1000,70,recommendations,False,good,The,0.0,1,0.5,False,0,0,0,False,False,True
223,89,wings and sandwich,False,The,were,1.0,1,1.0,False,0,0,0,True,False,False
266,153,and,False,Wayne,he,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
520,8,Salvadoran food,False,El,Its,0.0,1,1.0,True,0,0,0,False,False,True
508,140,lunch,False,busy,rush,0.0,1,0.043478260869565216,False,0,0,0,False,False,True
639,31,stacked,False,was,about,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
274,104,selfcheck,False,installing,out,0.0,1,1.0,False,0,0,0,False,False,True
237,147,latte,True,a,or,1.0,1,0.5,False,0,0,0,True,True,True
526,126,gridlock,False,in,on,0.0,1,0.5,False,0,0,0,False,False,True
167,137,burrito and,False,chicken,I,0.0,1,1.0,False,0,0,0,False,False,True
99,171,lesson,False,my,Dont,0.0,1,1.0,False,0,0,0,False,False,True
61,106,jumbo sumo ramen,True,the,beware,0.0,1,1.0,False,0,0,0,False,True,False
266,61,Fuck ambrosia,False,gods,They,0.0,1,1.0,True,0,0,0,False,False,True
110,117,noodles,True,dan,which,1.0,3,0.05555555555555555,False,0,0,0,True,True,True
93,36,omelet,False,pepper,and,0.0,1,0.2,False,0,0,0,False,False,True
116,101,sounds,False,know,super,0.0,1,1.0,False,0,0,0,False,False,True
147,99,cabbage,True,two,rolls,1.0,1,0.25,False,0,0,1,True,True,True
107,246,and,False,brule,it,0.0,12,0.0010050251256281408,False,0,0,0,False,False,True
268,157,dinner and,False,for,having,0.0,1,0.2,False,0,0,0,False,False,True
195,166,presentable,False,looked,but,0.0,1,1.0,False,0,0,0,False,False,True
396,8,spinach,True,the,and,1.0,1,0.3333333333333333,False,0,0,1,True,True,True
71,52,mini inch cake,False,The,was,1.0,1,1.0,False,0,0,0,True,False,False
610,215,mushroom,False,grilled,and,0.0,1,0.125,False,0,0,0,False,False,True
61,132,pork belly,True,seaweed,and,1.0,2,0.2,False,0,0,0,True,True,True
513,233,tax,False,after,which,0.0,1,1.0,False,0,0,0,False,False,True
171,127,killed,False,curry,my,0.0,1,1.0,False,0,0,0,False,False,True
161,43,mozzarella provolone,False,oil,tomatoes,0.0,1,1.0,False,0,0,0,False,False,True
27,32,MTL,False,in,Boy,0.0,1,1.0,True,0,0,0,False,False,True
613,108,matter,False,doesnt,Just,0.0,1,0.25,False,0,0,0,False,False,True
614,100,arriving,False,never,because,0.0,1,0.5,False,0,0,0,False,False,True
1041,73,meat,True,than,on,1.0,1,0.030303030303030307,False,0,0,0,True,True,True
41,133,mignon,False,filet,which,0.0,1,0.5,False,0,0,0,False,False,True
256,33,favorites,False,Mexican,street,0.0,1,1.0,False,0,0,0,False,False,True
119,261,cake,True,The,was,1.0,2,0.07142857142857142,False,0,0,0,True,True,True
354,111,beer,True,the,The,1.0,1,0.08333333333333333,False,0,0,0,True,True,True
528,14,And,False,tiki,they,0.0,1,0.030303030303030307,True,0,0,0,False,False,True
262,74,rice,False,the,pilaf,0.0,2,0.05,False,0,0,0,False,False,True
1034,72,pizza,True,style,is,1.0,4,0.05,False,0,0,0,False,True,False
608,237,egg,True,raw,and,1.0,1,0.16666666666666666,False,0,0,0,True,True,True
526,115,fare,False,break,but,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
93,63,chocolate croissant,True,the,was,1.0,1,1.0,False,0,0,0,True,True,True
604,204,margaritas,True,epic,The,0.0,5,0.2,False,0,0,0,True,True,True
44,121,lemonade And,False,kumquat,when,0.0,1,1.0,True,0,0,0,False,False,True
44,121,kumquat lemonade And,False,supernova,when,0.0,1,1.0,True,0,0,1,False,False,True
614,54,Food and,False,opening,wine,0.0,1,1.0,True,0,0,0,False,False,True
270,10,bubbly crust,False,chewy,like,0.0,1,1.0,False,0,0,0,False,False,True
265,144,de gallo and,False,pico,the,0.0,1,1.0,False,1,0,0,False,False,True
262,111,and,False,flavor,crust,0.0,14,0.0010050251256281408,False,0,0,0,False,False,True
122,190,problems,False,major,I,0.0,1,0.5,False,0,0,0,False,False,True
225,81,birthdays,False,for,anniversaries,0.0,1,1.0,False,0,0,0,False,False,True
372,15,heard,False,Ive,that,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
7,76,phos beef,False,the,chicken,0.0,1,1.0,False,0,0,0,False,False,True
251,36,food,False,of,It,0.0,2,0.005405405405405407,False,0,0,0,False,False,True
620,41,basil lemongrass coconut,False,Sorry,milk,0.0,1,0.5,False,0,0,1,False,False,True
610,273,fries,True,style,are,1.0,5,0.03448275862068965,False,0,0,0,True,True,True
120,4,dinner,False,after,simply,0.0,1,0.03333333333333333,False,0,0,0,False,False,True
107,172,stuff,False,basic,at,0.0,1,0.2,False,0,0,0,False,False,True
149,184,bread and eggs,False,with,thats,0.0,1,1.0,False,0,0,0,False,False,True
371,10,food and aplus,False,great,service,0.0,1,1.0,False,0,0,0,False,False,True
1013,7,became,False,it,all,0.0,1,1.0,False,0,0,0,False,False,True
152,21,breakfast,False,big,combos,0.0,3,0.03571428571428571,False,0,0,0,False,False,True
508,61,Med,False,palate,Fresh,0.0,1,1.0,True,0,0,0,False,False,True
1002,61,written,False,ive,my,0.0,1,1.0,False,0,0,0,False,False,True
114,182,cheesecake,True,apple,Cheesecakes,0.0,2,0.2,False,0,0,0,False,True,False
610,216,mushroom and,False,grilled,onion,0.0,1,0.5,False,0,0,0,False,False,True
609,113,study,False,bubbly,break,0.0,1,0.5,False,0,0,0,False,False,True
112,154,packages ugh,False,sealed,Service,0.0,1,1.0,False,0,0,0,False,False,True
520,66,and,False,rice,weird,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
240,85,fountain,False,the,show,0.0,1,0.5,False,0,0,0,False,False,True
1001,12,soup and,False,noodle,cant,0.0,2,0.3333333333333333,False,1,0,0,False,False,True
266,84,sprinkled,False,were,with,0.0,1,0.25,False,0,0,0,False,False,True
639,67,chips,False,and,and,1.0,1,0.08333333333333333,False,0,0,0,True,False,False
64,45,Broth Ramen,True,Salt,They,0.0,1,1.0,True,0,0,0,False,True,False
254,59,Sausage,False,Italian,and,1.0,1,1.0,True,0,0,0,True,False,False
271,236,rueben,True,Tasty,craptastic,1.0,1,1.0,False,0,0,0,True,True,True
37,61,cream sandwiches,False,ice,but,0.0,1,1.0,False,0,0,0,False,False,True
613,393,eggs,True,for,meat,1.0,2,0.05882352941176471,False,0,0,0,True,True,True
150,32,fish,True,the,to,1.0,1,0.125,False,0,0,0,True,True,True
628,10,sushi,True,the,was,1.0,2,0.1111111111111111,False,1,0,0,True,True,True
1002,7,pickup,False,airprot,ritual,0.0,1,0.5,False,0,0,0,False,False,True
369,106,attention and,False,guys,watching,0.0,1,1.0,False,0,0,0,False,False,True
1000,21,peanut sauce,True,warm,that,1.0,1,1.0,False,0,0,0,True,True,True
613,370,thinking,False,just,of,0.0,1,0.125,False,0,0,0,False,False,True
169,198,food,False,the,and,1.0,6,0.005405405405405407,False,0,0,0,False,False,True
515,91,salad,False,Greek,that,0.0,1,0.037037037037037035,False,0,0,0,False,False,True
528,101,black,False,practically,in,0.0,1,0.14285714285714285,False,0,0,0,False,False,True
394,52,and,False,people,our,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
52,47,dynamic,False,katsu,california,0.0,1,1.0,False,0,0,0,False,False,True
605,11,drinks,False,slushy,Slush,0.0,2,0.030303030303030307,False,0,0,0,True,False,False
119,255,cake,True,toffee,I,1.0,2,0.07142857142857142,False,1,0,0,True,True,True
81,48,tobiko,True,scallop,it,0.0,1,1.0,False,0,0,0,False,True,False
1003,79,and,False,sweet,removed,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
229,86,mozzarella,True,The,here,1.0,3,0.25,False,1,0,0,True,True,True
518,40,stewed,False,better,than,0.0,1,1.0,False,0,1,0,False,False,True
81,26,felt,False,and,like,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
44,223,slush,False,mango,and,0.0,2,0.5,False,0,0,0,False,False,True
1036,52,causing,False,near,people,0.0,1,1.0,False,0,0,0,False,False,True
146,118,tacos,True,the,which,1.0,2,0.1111111111111111,False,0,0,0,True,True,True
604,11,sell,False,to,awesome,0.0,1,0.25,False,0,0,0,False,False,True
506,205,torillas,True,two,pinto,1.0,1,1.0,False,0,0,0,True,True,True
124,9,and,False,parents,so,0.0,10,0.0010050251256281408,False,0,0,0,False,False,True
119,108,soup,False,onion,from,0.0,2,0.0625,False,0,0,0,False,False,True
608,153,and,False,weekend,were,0.0,12,0.0010050251256281408,False,0,0,0,False,False,True
354,102,and,False,menu,every,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
134,160,destination,False,regularly,but,0.0,1,0.5,False,0,0,0,False,False,True
61,138,noodles and,False,The,pork,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
119,230,rhubarb crumble,True,a,I,0.0,1,1.0,False,0,0,1,False,True,False
227,27,food,False,the,menu,0.0,2,0.005405405405405407,False,0,0,0,False,False,True
526,6,names Boba tea,False,many,bubble,0.0,1,0.5,True,0,0,0,False,False,True
204,84,and,False,good,Id,0.0,7,0.0010050251256281408,False,0,0,0,False,False,True
134,58,salad,True,a,with,1.0,1,0.037037037037037035,False,0,0,0,True,True,True
1006,25,Basil,False,the,Tofu,0.0,1,1.0,True,0,0,1,False,False,True
608,185,seasoning Failure failure,False,resembling,failure,0.0,1,1.0,True,0,0,0,False,False,True
100,46,mess,False,to,up,0.0,1,0.5,False,0,0,0,False,False,True
613,327,brings,False,Which,me,0.0,1,0.5,False,0,0,0,False,False,True
210,33,Chicago,False,a,style,0.0,1,1.0,True,0,0,0,False,False,True
604,230,and,False,hash,had,0.0,15,0.0010050251256281408,False,0,0,0,False,False,True
508,233,Salad,True,sauce,or,0.0,1,0.25,True,0,0,0,False,True,False
254,50,pickup,False,then,a,0.0,1,0.5,False,0,0,0,False,False,True
5,4,croissant,False,almond,and,0.0,1,0.5,False,1,0,0,False,False,True
230,67,Airways,False,US,hub,0.0,1,1.0,True,0,0,0,False,False,True
518,72,and,False,savory,scrumptious,0.0,7,0.0010050251256281408,False,0,0,0,False,False,True
146,193,dishes,False,meat,that,0.0,2,0.0625,False,0,0,0,False,False,True
69,119,fried,False,Vegetarian,rice,0.0,1,0.05,False,0,0,0,False,False,True
395,47,and,False,great,my,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
354,118,and,False,friendly,attentive,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
610,124,six freakin dollar,False,a,burger,0.0,1,1.0,False,0,0,0,False,False,True
229,66,surprisingly,False,was,good,0.0,1,1.0,False,0,0,0,False,False,True
21,41,dietary restrictions,False,has,and,0.0,1,1.0,False,0,0,0,False,False,True
359,12,and,False,things,everything,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
20,133,bun,True,the,plain,1.0,4,0.14285714285714285,False,0,0,0,True,True,True
47,43,shortcakes donuts,False,strawberry,they,0.0,1,1.0,False,0,0,0,False,False,True
124,39,overlook,False,that,the,0.0,1,1.0,False,0,0,0,False,False,True
369,84,whisky,True,drink,and,1.0,1,1.0,False,0,0,0,True,True,True
509,52,SHARK,False,Roosevelt,BEER,0.0,2,0.5,True,0,0,0,False,False,True
240,139,onion,False,The,brick,0.0,2,0.09090909090909093,False,0,0,1,False,False,True
620,41,lemongrass coconut,False,basil,milk,0.0,1,0.5,False,0,0,1,False,False,True
100,154,and,False,table,told,0.0,19,0.0010050251256281408,False,0,0,0,False,False,True
39,11,queen,False,a,street,0.0,1,1.0,False,0,0,0,False,False,True
266,155,shall,False,he,reward,0.0,1,0.5,False,0,0,0,False,False,True
271,154,and,False,finish,a,0.0,3,0.0010050251256281408,False,1,0,0,False,False,True
